15128 1515
66 64 1
66 125 1
66 126 1
67 5 1
67 60 1
67 127 1
67 128 1
68 129 1
69 130 1
69 131 1
70 132 1
71 60 1
71 130 1
71 133 1
71 134 1
71 135 1
72 7 1
72 136 1
73 21 1
73 88 1
73 137 1
73 138 1
74 55 1
74 114 1
74 139 1
75 140 1
75 141 1
76 128 1
76 142 1
76 143 1
77 144 1
77 145 1
78 81 1
78 109 1
78 146 1
78 147 1
79 15 1
79 148 1
79 149 1
80 150 1
81 31 1
81 136 1
81 151 1
81 152 1
82 5 1
82 153 1
83 20 1
83 66 1
83 154 1
83 155 1
84 30 1
84 95 1
84 156 1
84 157 1
85 5 1
85 8 1
85 21 1
85 60 1
85 158 1
86 26 1
86 27 1
86 159 1
87 53 1
88 36 1
88 160 1
88 161 1
88 162 1
88 163 1
89 44 1
89 164 1
89 165 1
89 166 1
90 76 1
90 166 1
90 167 1
91 127 1
91 168 1
92 5 1
92 8 1
93 169 1
93 170 1
94 62 1
94 80 1
94 109 1
94 168 1
94 171 1
95 172 1
95 173 1
96 10 1
96 174 1
97 152 1
97 175 1
98 3 1
99 91 1
99 164 1
99 176 1
99 177 1
100 3 1
101 11 1
101 97 1
102 178 1
102 179 1
103 180 1
104 5 1
104 60 1
104 127 1
104 181 1
105 40 1
105 182 1
106 60 1
106 183 1
107 11 1
107 184 1
108 1 1
108 25 1
108 40 1
108 41 1
108 48 1
109 25 1
109 185 1
110 7 1
110 56 1
110 175 1
111 154 1
111 180 1
111 186 1
112 0 1
112 124 1
112 156 1
113 52 1
113 187 1
113 188 1
114 56 1
114 186 1
115 15 1
115 40 1
116 13 1
116 189 1
117 13 1
117 190 1
118 191 1
118 192 1
118 193 1
119 152 1
119 191 1
119 194 1
119 195 1
120 25 1
120 196 1
120 197 1
121 60 1
121 198 1
122 60 1
122 127 1
122 199 1
123 80 1
123 109 1
123 146 1
123 168 1
123 191 1
124 1 1
124 33 1
124 200 1
125 21 1
125 121 1
125 154 1
125 164 1
125 201 1
126 202 1
126 203 1
126 204 1
127 8 1
127 59 1
127 205 1
127 206 1
128 89 1
129 60 1
130 55 1
130 89 1
130 207 1
130 208 1
131 209 1
132 60 1
133 210 1
134 196 1
134 211 1
134 212 1
135 15 1
135 211 1
135 212 1
135 213 1
136 112 1
136 118 1
136 214 1
137 215 1
137 216 1
138 217 1
139 72 1
139 168 1
139 218 1
140 194 1
140 219 1
141 8 1
141 10 1
141 97 1
141 220 1
141 221 1
142 52 1
142 127 1
142 176 1
143 5 1
144 89 1
144 158 1
145 60 1
145 127 1
145 222 1
146 8 1
147 152 1
147 191 1
147 223 1
148 72 1
148 107 1
148 108 1
148 111 1
148 224 1
149 130 1
149 225 1
150 226 1
151 227 1
151 228 1
152 52 1
153 3 1
153 168 1
153 229 1
154 230 1
154 231 1
155 84 1
155 179 1
156 7 1
156 194 1
156 232 1
157 13 1
158 60 1
158 127 1
159 60 1
159 168 1
159 233 1
160 7 1
160 234 1
161 36 1
161 113 1
161 235 1
162 108 1
162 233 1
163 97 1
164 186 1
164 236 1
164 237 1
165 21 1
165 117 1
165 238 1
166 7 1
166 152 1
166 234 1
167 21 1
167 122 1
167 239 1
168 97 1
169 52 1
169 240 1
170 241 1
171 15 1
171 60 1
172 206 1
172 237 1
173 136 1
174 96 1
174 242 1
174 243 1
175 55 1
175 139 1
175 244 1
176 89 1
176 245 1
176 246 1
177 21 1
177 225 1
177 247 1
178 40 1
178 206 1
179 8 1
179 45 1
179 248 1
180 21 1
180 26 1
180 40 1
180 48 1
181 97 1
182 249 1
183 250 1
184 13 1
185 251 1
186 67 1
186 214 1
187 22 1
188 237 1
189 206 1
189 252 1
190 52 1
190 144 1
191 72 1
192 253 1
192 254 1
192 255 1
193 25 1
194 256 1
195 119 1
196 102 1
196 257 1
196 258 1
196 259 1
197 60 1
197 127 1
197 168 1
197 260 1
198 52 1
198 97 1
198 261 1
199 60 1
200 43 1
200 84 1
200 177 1
201 26 1
201 40 1
201 176 1
201 262 1
202 40 1
202 154 1
203 21 1
203 88 1
203 234 1
203 263 1
204 56 1
204 264 1
205 89 1
205 159 1
205 239 1
205 248 1
206 60 1
206 265 1
206 266 1
207 137 1
208 153 1
209 137 1
210 159 1
210 267 1
211 16 1
211 52 1
211 144 1
211 268 1
212 7 1
212 152 1
213 26 1
213 40 1
213 259 1
214 128 1
214 149 1
214 269 1
214 270 1
214 271 1
215 272 1
216 176 1
216 257 1
217 53 1
217 215 1
217 254 1
218 97 1
218 217 1
219 50 1
219 273 1
220 66 1
221 259 1
221 274 1
222 60 1
222 127 1
223 268 1
223 275 1
224 27 1
224 40 1
224 48 1
225 16 1
225 88 1
225 276 1
226 40 1
226 97 1
227 60 1
228 20 1
228 30 1
229 118 1
229 139 1
230 8 1
230 10 1
231 13 1
232 277 1
233 174 1
233 278 1
234 10 1
234 56 1
235 40 1
236 66 1
236 279 1
237 225 1
238 66 1
238 118 1
239 22 1
239 130 1
240 240 1
240 280 1
240 281 1
241 58 1
241 282 1
242 136 1
243 15 1
243 37 1
243 52 1
243 283 1
244 8 1
244 21 1
244 284 1
245 8 1
245 21 1
245 285 1
246 66 1
246 140 1
247 76 1
247 286 1
247 287 1
247 288 1
248 104 1
248 244 1
248 289 1
249 13 1
249 290 1
250 60 1
251 13 1
252 152 1
252 191 1
252 291 1
253 168 1
253 233 1
254 107 1
254 171 1
255 292 1
256 114 1
256 293 1
257 26 1
257 27 1
257 40 1
257 95 1
258 294 1
259 80 1
260 3 1
261 7 1
261 21 1
261 31 1
261 295 1
262 13 1
263 265 1
264 40 1
264 275 1
265 261 1
265 296 1
266 56 1
266 69 1
266 297 1
267 76 1
267 298 1
268 40 1
268 89 1
268 176 1
268 206 1
269 206 1
270 153 1
271 60 1
272 234 1
273 222 1
274 21 1
274 107 1
274 299 1
275 10 1
276 300 1
277 17 1
277 301 1
278 21 1
278 31 1
278 302 1
279 186 1
279 275 1
279 303 1
280 304 1
280 305 1
281 55 1
281 306 1
282 15 1
282 40 1
282 273 1
283 159 1
283 195 1
284 89 1
285 69 1
286 8 1
286 159 1
287 10 1
287 89 1
288 76 1
288 235 1
288 307 1
289 17 1
290 36 1
290 256 1
290 308 1
291 53 1
291 72 1
292 69 1
293 159 1
293 302 1
294 69 1
295 21 1
295 40 1
295 180 1
296 73 1
297 97 1
298 110 1
299 3 1
299 108 1
300 275 1
300 309 1
301 310 1
302 195 1
302 219 1
302 311 1
303 176 1
303 202 1
304 76 1
304 312 1
304 313 1
305 189 1
305 202 1
306 21 1
306 95 1
306 314 1
307 88 1
307 137 1
308 1 1
308 72 1
308 233 1
309 6 1
309 7 1
309 65 1
309 315 1
310 191 1
311 316 1
312 52 1
312 154 1
313 52 1
313 89 1
314 244 1
315 317 1
316 186 1
316 237 1
317 21 1
317 88 1
317 144 1
317 159 1
318 159 1
318 318 1
319 18 1
319 64 1
319 196 1
320 8 1
320 319 1
321 21 1
321 56 1
321 320 1
322 27 1
322 35 1
322 69 1
322 297 1
323 21 1
323 112 1
323 280 1
323 321 1
324 201 1
324 322 1
324 323 1
324 324 1
325 152 1
325 244 1
326 159 1
326 314 1
326 325 1
327 40 1
327 85 1
327 326 1
328 5 1
328 7 1
328 21 1
329 9 1
329 52 1
330 121 1
330 314 1
331 8 1
331 10 1
331 56 1
331 248 1
332 22 1
332 60 1
333 49 1
334 97 1
334 113 1
335 327 1
336 69 1
336 307 1
337 120 1
337 286 1
338 168 1
338 198 1
338 265 1
339 60 1
339 127 1
339 168 1
340 55 1
340 113 1
340 235 1
340 307 1
341 21 1
341 60 1
341 158 1
342 20 1
342 130 1
343 21 1
343 151 1
343 263 1
344 110 1
345 60 1
345 328 1
346 109 1
346 110 1
347 149 1
348 7 1
348 52 1
348 329 1
349 30 1
349 330 1
349 331 1
350 21 1
350 253 1
351 140 1
351 325 1
352 7 1
352 152 1
353 74 1
354 2 1
354 72 1
354 135 1
354 332 1
355 8 1
355 159 1
355 314 1
355 333 1
356 201 1
356 334 1
357 239 1
358 30 1
358 142 1
359 117 1
359 155 1
359 335 1
360 52 1
361 52 1
362 122 1
363 26 1
363 336 1
363 337 1
364 338 1
365 339 1
366 122 1
367 7 1
368 159 1
368 267 1
368 340 1
369 139 1
369 297 1
369 307 1
370 151 1
371 159 1
371 239 1
371 314 1
372 136 1
372 246 1
372 302 1
373 341 1
374 52 1
374 235 1
375 342 1
376 148 1
376 343 1
377 60 1
377 85 1
377 168 1
378 31 1
378 136 1
378 175 1
378 302 1
379 1 1
379 69 1
379 70 1
380 50 1
380 160 1
380 176 1
381 97 1
381 344 1
381 345 1
382 10 1
382 21 1
382 346 1
383 30 1
384 8 1
384 104 1
385 56 1
385 154 1
385 225 1
385 347 1
386 21 1
386 54 1
386 154 1
387 21 1
387 348 1
388 21 1
388 154 1
388 247 1
389 189 1
389 276 1
389 329 1
390 244 1
390 296 1
391 52 1
391 160 1
391 349 1
392 110 1
393 128 1
393 155 1
393 255 1
394 66 1
394 165 1
395 56 1
395 64 1
395 191 1
396 148 1
396 240 1
396 246 1
397 54 1
397 332 1
398 69 1
398 307 1
399 8 1
399 21 1
399 350 1
400 30 1
400 89 1
401 89 1
401 351 1
402 90 1
402 208 1
402 246 1
403 100 1
403 107 1
403 135 1
403 352 1
404 44 1
404 353 1
404 354 1
405 188 1
405 206 1
405 253 1
406 128 1
406 265 1
407 76 1
407 110 1
407 151 1
408 8 1
409 149 1
409 269 1
410 191 1
410 355 1
411 66 1
411 356 1
411 357 1
412 66 1
412 201 1
412 356 1
413 135 1
413 192 1
413 358 1
414 21 1
414 254 1
414 259 1
415 10 1
415 174 1
415 359 1
415 360 1
416 21 1
416 66 1
417 8 1
417 361 1
417 362 1
418 52 1
418 160 1
418 176 1
419 59 1
419 95 1
419 234 1
420 60 1
420 127 1
420 158 1
420 181 1
421 154 1
421 363 1
422 52 1
422 240 1
422 364 1
422 365 1
423 8 1
423 10 1
423 205 1
424 306 1
425 21 1
425 194 1
425 366 1
426 55 1
426 306 1
427 60 1
427 127 1
427 181 1
428 144 1
428 159 1
429 136 1
429 367 1
429 368 1
430 8 1
430 369 1
431 121 1
431 308 1
431 370 1
431 371 1
432 3 1
432 62 1
432 76 1
433 72 1
433 97 1
433 164 1
433 294 1
434 262 1
434 372 1
435 152 1
435 248 1
436 246 1
436 280 1
437 122 1
437 152 1
437 159 1
437 239 1
438 291 1
438 373 1
439 159 1
439 264 1
439 374 1
440 0 1
440 16 1
440 253 1
440 375 1
441 60 1
441 376 1
442 192 1
442 377 1
442 378 1
443 52 1
443 149 1
443 269 1
444 85 1
444 153 1
445 97 1
446 21 1
446 155 1
447 3 1
447 7 1
447 30 1
447 60 1
448 136 1
448 379 1
449 13 1
449 109 1
449 154 1
449 380 1
450 52 1
450 120 1
450 264 1
451 206 1
451 381 1
452 17 1
452 88 1
452 155 1
453 7 1
453 382 1
454 90 1
454 246 1
455 97 1
455 186 1
456 3 1
456 168 1
456 291 1
456 312 1
457 94 1
457 383 1
457 384 1
458 21 1
458 154 1
458 247 1
458 385 1
459 26 1
459 27 1
459 40 1
460 40 1
460 84 1
460 152 1
461 15 1
461 52 1
461 202 1
461 386 1
462 13 1
462 387 1
463 127 1
463 388 1
464 139 1
464 280 1
464 389 1
465 88 1
465 89 1
465 128 1
465 390 1
466 121 1
466 391 1
467 21 1
467 55 1
467 166 1
467 172 1
467 196 1
468 60 1
468 392 1
469 21 1
469 95 1
470 21 1
470 40 1
470 59 1
470 174 1
471 70 1
471 102 1
471 196 1
472 21 1
472 88 1
472 393 1
473 40 1
473 56 1
473 70 1
473 237 1
474 21 1
474 40 1
474 49 1
474 225 1
475 60 1
475 110 1
475 222 1
476 13 1
477 200 1
477 394 1
478 110 1
479 366 1
479 395 1
480 21 1
480 206 1
481 9 1
481 282 1
482 2 1
482 60 1
483 26 1
483 40 1
483 264 1
484 26 1
484 40 1
485 8 1
485 10 1
485 102 1
485 396 1
485 397 1
486 7 1
486 88 1
486 152 1
487 9 1
487 10 1
487 276 1
487 398 1
488 25 1
488 97 1
489 17 1
490 21 1
490 88 1
491 89 1
491 244 1
491 281 1
492 102 1
492 200 1
493 47 1
493 137 1
494 21 1
494 391 1
495 69 1
496 47 1
496 399 1
496 400 1
497 15 1
497 40 1
497 401 1
498 127 1
498 133 1
498 168 1
498 181 1
498 388 1
499 52 1
499 89 1
499 402 1
499 403 1
500 104 1
500 194 1
501 89 1
502 209 1
503 84 1
503 85 1
503 87 1
504 20 1
504 291 1
505 28 1
505 404 1
506 35 1
506 274 1
506 405 1
507 21 1
507 159 1
508 30 1
508 130 1
508 192 1
509 124 1
509 304 1
510 209 1
510 353 1
510 406 1
511 21 1
511 252 1
511 407 1
512 7 1
512 60 1
513 30 1
513 89 1
513 367 1
514 127 1
514 158 1
514 198 1
515 89 1
516 89 1
516 152 1
516 239 1
516 248 1
517 89 1
517 408 1
518 3 1
518 47 1
518 60 1
519 89 1
519 208 1
519 246 1
520 192 1
520 409 1
521 110 1
522 410 1
522 411 1
523 40 1
523 53 1
524 9 1
524 297 1
525 65 1
525 88 1
526 89 1
526 408 1
527 121 1
527 128 1
527 154 1
527 259 1
528 97 1
528 412 1
529 9 1
529 40 1
529 309 1
530 31 1
530 33 1
530 148 1
530 388 1
530 413 1
531 10 1
531 56 1
531 241 1
532 111 1
532 414 1
532 415 1
532 416 1
533 10 1
533 265 1
533 417 1
533 418 1
534 89 1
535 240 1
535 246 1
535 307 1
536 52 1
537 30 1
538 40 1
538 54 1
538 84 1
538 309 1
539 18 1
539 60 1
539 127 1
539 158 1
539 404 1
540 256 1
540 419 1
541 20 1
542 97 1
542 420 1
543 188 1
543 421 1
544 21 1
544 332 1
544 339 1
545 159 1
545 422 1
546 60 1
546 423 1
547 21 1
547 269 1
547 370 1
548 40 1
548 85 1
548 206 1
549 60 1
549 80 1
549 107 1
549 168 1
550 97 1
551 9 1
551 21 1
551 149 1
551 159 1
551 269 1
552 16 1
552 21 1
552 41 1
553 18 1
553 21 1
553 60 1
554 424 1
554 425 1
554 426 1
555 21 1
555 186 1
555 234 1
555 281 1
556 102 1
556 161 1
556 189 1
556 253 1
557 8 1
557 124 1
558 9 1
558 10 1
558 159 1
558 226 1
559 9 1
559 10 1
560 427 1
560 428 1
560 429 1
561 40 1
561 206 1
561 246 1
562 87 1
562 153 1
562 320 1
563 25 1
563 156 1
564 121 1
564 122 1
564 159 1
564 430 1
565 21 1
565 60 1
566 176 1
567 69 1
568 21 1
569 194 1
569 219 1
570 154 1
570 180 1
570 186 1
570 237 1
571 88 1
571 431 1
572 110 1
572 168 1
573 264 1
573 422 1
574 21 1
574 66 1
575 194 1
576 66 1
576 361 1
576 370 1
577 121 1
577 152 1
577 159 1
578 1 1
578 5 1
578 148 1
579 21 1
579 52 1
579 254 1
580 21 1
580 69 1
580 291 1
581 81 1
581 286 1
582 97 1
582 215 1
583 21 1
583 194 1
583 432 1
584 12 1
584 275 1
585 194 1
586 201 1
586 370 1
587 91 1
587 186 1
588 56 1
588 205 1
588 282 1
589 257 1
590 8 1
590 30 1
591 9 1
591 56 1
592 97 1
592 275 1
593 20 1
593 66 1
593 67 1
593 69 1
593 269 1
594 60 1
594 127 1
594 181 1
595 180 1
596 186 1
596 237 1
597 21 1
597 121 1
597 323 1
597 324 1
598 21 1
598 50 1
598 176 1
598 206 1
599 269 1
600 159 1
600 267 1
601 370 1
602 9 1
602 159 1
602 176 1
602 239 1
603 21 1
603 27 1
603 40 1
603 244 1
604 159 1
604 318 1
605 160 1
606 40 1
606 433 1
607 74 1
607 176 1
607 434 1
608 21 1
608 206 1
608 246 1
609 21 1
609 159 1
609 226 1
610 97 1
610 230 1
611 21 1
611 159 1
611 226 1
611 264 1
611 314 1
612 355 1
613 149 1
614 52 1
614 435 1
614 436 1
615 94 1
615 95 1
615 281 1
616 291 1
617 234 1
617 402 1
618 48 1
618 132 1
618 431 1
619 117 1
620 260 1
620 312 1
620 437 1
621 70 1
621 424 1
622 127 1
622 181 1
623 130 1
623 206 1
623 438 1
624 8 1
624 159 1
624 318 1
624 439 1
625 40 1
625 84 1
625 85 1
625 87 1
625 312 1
626 20 1
626 30 1
626 130 1
626 191 1
627 66 1
627 316 1
627 440 1
628 85 1
628 262 1
628 441 1
628 442 1
629 16 1
629 117 1
629 443 1
630 66 1
630 164 1
630 444 1
630 445 1
631 52 1
631 446 1
632 128 1
632 270 1
632 447 1
632 448 1
633 52 1
633 176 1
633 309 1
634 21 1
634 135 1
634 139 1
634 232 1
634 307 1
635 20 1
635 135 1
635 172 1
635 339 1
636 135 1
636 172 1
636 344 1
637 66 1
637 445 1
637 449 1
637 450 1
638 361 1
638 370 1
639 88 1
639 137 1
639 148 1
640 370 1
640 371 1
641 371 1
642 204 1
643 21 1
643 66 1
643 95 1
643 269 1
643 380 1
644 50 1
644 176 1
644 269 1
645 16 1
645 117 1
646 52 1
646 72 1
646 451 1
647 201 1
648 97 1
648 207 1
649 36 1
649 47 1
650 155 1
650 256 1
650 452 1
650 453 1
651 7 1
651 21 1
651 234 1
651 339 1
652 9 1
652 454 1
652 455 1
652 456 1
653 206 1
654 21 1
654 314 1
655 136 1
655 152 1
656 21 1
656 88 1
657 329 1
658 40 1
658 180 1
658 186 1
659 8 1
659 457 1
660 21 1
660 204 1
660 269 1
660 458 1
661 192 1
661 459 1
662 180 1
662 237 1
663 67 1
663 460 1
664 9 1
664 154 1
664 254 1
664 461 1
665 21 1
665 89 1
665 136 1
666 5 1
666 66 1
666 88 1
667 65 1
668 232 1
668 234 1
668 339 1
669 191 1
669 230 1
669 462 1
670 89 1
670 367 1
671 53 1
671 101 1
671 215 1
672 40 1
672 148 1
673 15 1
673 84 1
673 148 1
673 265 1
674 463 1
674 464 1
675 21 1
675 56 1
675 155 1
675 256 1
676 52 1
676 87 1
677 56 1
677 344 1
678 18 1
678 60 1
678 127 1
678 376 1
679 69 1
680 8 1
680 10 1
680 89 1
680 428 1
681 7 1
681 465 1
682 115 1
682 191 1
683 94 1
683 201 1
683 370 1
683 466 1
684 7 1
684 60 1
685 85 1
685 208 1
685 246 1
686 155 1
686 256 1
686 277 1
687 2 1
687 60 1
687 281 1
688 67 1
688 241 1
689 111 1
690 40 1
690 144 1
691 3 1
691 467 1
692 80 1
692 250 1
692 290 1
693 76 1
693 95 1
693 286 1
693 468 1
694 128 1
694 137 1
694 469 1
695 344 1
695 470 1
696 27 1
696 87 1
696 407 1
697 27 1
697 407 1
698 127 1
699 21 1
699 76 1
699 471 1
699 472 1
700 80 1
700 473 1
701 194 1
701 202 1
701 366 1
702 69 1
702 84 1
703 33 1
703 474 1
704 21 1
704 59 1
704 66 1
704 155 1
705 64 1
705 427 1
706 97 1
706 445 1
707 128 1
708 60 1
708 475 1
709 128 1
710 122 1
710 159 1
710 248 1
711 228 1
712 56 1
712 159 1
712 194 1
712 195 1
713 89 1
713 303 1
714 107 1
714 171 1
715 158 1
715 265 1
716 128 1
717 476 1
718 172 1
718 262 1
719 52 1
719 55 1
720 8 1
720 159 1
721 264 1
722 159 1
722 240 1
722 264 1
722 314 1
723 21 1
723 477 1
723 478 1
724 40 1
724 303 1
725 25 1
726 3 1
726 60 1
726 127 1
727 29 1
727 62 1
727 159 1
727 427 1
728 398 1
729 97 1
729 140 1
729 479 1
730 35 1
731 60 1
732 97 1
733 159 1
733 165 1
733 417 1
733 480 1
734 97 1
734 481 1
734 482 1
735 152 1
735 292 1
736 69 1
736 71 1
737 128 1
738 8 1
738 45 1
739 483 1
740 371 1
740 484 1
741 63 1
741 109 1
741 265 1
741 297 1
742 8 1
742 60 1
742 485 1
743 52 1
743 160 1
744 21 1
744 36 1
744 50 1
744 302 1
745 49 1
746 31 1
746 152 1
747 107 1
747 146 1
747 171 1
748 8 1
748 9 1
748 64 1
748 242 1
749 22 1
749 201 1
750 155 1
751 66 1
751 201 1
751 419 1
752 21 1
752 201 1
752 391 1
753 296 1
754 127 1
754 158 1
755 22 1
755 40 1
755 459 1
755 486 1
756 80 1
756 109 1
756 171 1
756 487 1
757 359 1
758 69 1
758 297 1
758 488 1
759 21 1
759 128 1
760 203 1
760 264 1
760 314 1
761 154 1
761 201 1
761 277 1
762 8 1
762 159 1
762 226 1
762 489 1
763 314 1
764 94 1
764 121 1
764 201 1
764 370 1
765 130 1
765 262 1
766 22 1
766 201 1
767 21 1
767 56 1
767 365 1
767 490 1
768 314 1
768 491 1
769 13 1
769 14 1
770 56 1
770 446 1
770 492 1
771 21 1
771 87 1
771 493 1
772 87 1
772 185 1
772 494 1
773 264 1
773 314 1
774 274 1
774 495 1
775 161 1
775 162 1
776 196 1
776 244 1
776 496 1
777 8 1
777 21 1
777 304 1
777 427 1
778 52 1
778 159 1
778 176 1
778 205 1
779 21 1
779 60 1
779 107 1
780 201 1
780 497 1
780 498 1
781 160 1
782 44 1
782 52 1
782 481 1
783 40 1
783 95 1
783 262 1
783 421 1
783 499 1
784 21 1
784 22 1
784 201 1
785 304 1
785 500 1
786 21 1
786 159 1
786 457 1
787 52 1
787 69 1
787 139 1
787 501 1
788 127 1
789 397 1
790 35 1
790 418 1
791 40 1
791 159 1
792 21 1
792 370 1
793 97 1
793 215 1
793 502 1
794 186 1
794 237 1
794 503 1
795 159 1
795 239 1
795 314 1
796 25 1
796 504 1
797 8 1
797 339 1
797 505 1
798 427 1
799 21 1
799 40 1
799 159 1
799 506 1
800 195 1
800 247 1
801 274 1
801 507 1
802 6 1
802 7 1
802 65 1
802 88 1
802 207 1
803 228 1
804 109 1
804 121 1
804 122 1
804 485 1
805 40 1
805 275 1
806 8 1
806 67 1
806 159 1
806 302 1
807 65 1
807 152 1
807 372 1
808 21 1
808 89 1
808 160 1
808 176 1
808 233 1
809 159 1
809 508 1
810 73 1
810 234 1
811 509 1
812 21 1
812 168 1
812 510 1
813 8 1
813 67 1
813 114 1
813 248 1
814 128 1
814 201 1
814 270 1
815 69 1
815 191 1
816 66 1
816 406 1
817 152 1
817 191 1
818 21 1
818 149 1
818 204 1
818 370 1
819 10 1
819 157 1
819 159 1
819 314 1
820 161 1
820 162 1
820 257 1
821 72 1
821 97 1
821 108 1
821 352 1
821 511 1
822 9 1
822 40 1
823 38 1
824 56 1
824 427 1
824 512 1
825 513 1
826 240 1
827 47 1
827 56 1
827 124 1
827 304 1
828 24 1
828 154 1
828 277 1
829 85 1
829 87 1
829 206 1
830 21 1
830 40 1
830 180 1
831 52 1
831 433 1
832 21 1
832 314 1
833 52 1
833 206 1
834 149 1
834 269 1
835 268 1
835 476 1
835 493 1
836 52 1
837 88 1
837 128 1
837 514 1
837 515 1
838 339 1
838 516 1
839 18 1
839 60 1
839 128 1
840 344 1
840 517 1
841 237 1
842 23 1
842 24 1
842 154 1
842 155 1
843 52 1
843 424 1
843 518 1
844 50 1
845 90 1
845 136 1
846 52 1
846 160 1
846 206 1
846 519 1
847 12 1
847 40 1
847 154 1
848 8 1
848 258 1
849 520 1
850 60 1
850 168 1
851 159 1
851 314 1
852 5 1
852 64 1
852 246 1
852 427 1
853 59 1
853 192 1
853 521 1
853 522 1
854 172 1
854 444 1
855 128 1
855 137 1
855 204 1
855 242 1
856 425 1
857 80 1
857 109 1
857 168 1
858 136 1
858 152 1
858 246 1
859 121 1
859 154 1
859 281 1
860 89 1
860 121 1
860 430 1
861 21 1
861 60 1
861 296 1
862 206 1
862 259 1
862 523 1
863 22 1
863 59 1
863 201 1
864 21 1
864 25 1
864 59 1
864 69 1
865 459 1
866 154 1
866 201 1
866 380 1
867 18 1
867 128 1
867 137 1
868 10 1
868 130 1
869 152 1
869 169 1
870 76 1
870 95 1
870 237 1
870 286 1
871 33 1
871 56 1
871 200 1
872 121 1
872 281 1
872 314 1
873 36 1
873 111 1
873 437 1
873 524 1
874 159 1
875 155 1
875 195 1
875 353 1
876 21 1
876 201 1
876 399 1
876 476 1
877 59 1
877 122 1
877 201 1
878 9 1
878 130 1
879 159 1
879 264 1
879 318 1
880 159 1
880 264 1
881 59 1
881 262 1
881 291 1
882 76 1
882 95 1
882 237 1
882 286 1
883 251 1
884 525 1
885 72 1
885 509 1
886 237 1
886 309 1
886 526 1
887 21 1
887 159 1
888 5 1
888 8 1
889 70 1
889 159 1
890 128 1
890 476 1
891 30 1
891 208 1
892 1 1
892 69 1
892 201 1
893 209 1
893 292 1
894 3 1
894 127 1
894 222 1
894 527 1
895 118 1
895 528 1
896 97 1
896 310 1
897 40 1
897 89 1
898 35 1
899 7 1
899 88 1
899 136 1
900 8 1
900 136 1
900 209 1
901 233 1
901 307 1
902 121 1
902 122 1
902 280 1
903 216 1
903 344 1
903 529 1
904 21 1
904 265 1
904 530 1
905 97 1
905 112 1
906 8 1
906 51 1
906 161 1
906 431 1
907 109 1
907 471 1
908 314 1
908 458 1
909 66 1
909 531 1
910 109 1
910 127 1
910 532 1
911 66 1
911 426 1
912 94 1
912 96 1
912 121 1
913 8 1
913 21 1
913 159 1
913 194 1
914 21 1
914 114 1
914 159 1
914 314 1
914 533 1
915 127 1
915 136 1
916 21 1
916 73 1
916 76 1
916 95 1
916 145 1
917 180 1
917 186 1
917 237 1
918 5 1
918 21 1
918 121 1
919 76 1
919 121 1
919 155 1
920 76 1
920 244 1
921 21 1
921 314 1
922 97 1
922 534 1
923 21 1
923 52 1
924 21 1
924 59 1
925 97 1
926 225 1
927 408 1
928 154 1
928 155 1
929 41 1
929 59 1
930 84 1
930 178 1
930 275 1
930 459 1
931 22 1
931 56 1
931 68 1
931 154 1
932 225 1
932 535 1
933 36 1
933 130 1
933 523 1
934 21 1
934 154 1
934 247 1
934 536 1
935 155 1
935 275 1
935 537 1
935 538 1
936 119 1
936 160 1
937 149 1
938 10 1
938 56 1
938 159 1
939 160 1
