10885 143
73 7 1
74 0 1
74 1 1
74 3 1
74 5 1
74 13 1
75 0 1
75 1 1
75 3 1
75 5 1
75 13 1
75 15 1
76 0 1
76 1 1
76 3 1
76 5 1
77 0 1
77 1 1
77 3 1
77 5 1
77 13 1
78 0 1
78 1 1
79 0 1
79 5 1
80 0 1
80 5 1
81 0 1
81 12 1
82 11 1
82 16 1
83 11 1
84 11 1
84 16 1
85 0 1
85 1 1
86 4 1
86 17 1
87 0 1
87 12 1
88 0 1
88 12 1
89 7 1
89 18 1
90 0 1
90 1 1
91 11 1
91 16 1
92 11 1
92 16 1
93 0 1
93 5 1
94 0 1
94 12 1
95 0 1
95 12 1
96 8 1
96 12 1
97 0 1
97 13 1
98 11 1
98 16 1
99 0 1
99 1 1
99 3 1
99 5 1
100 11 1
100 16 1
101 11 1
101 16 1
102 11 1
102 16 1
103 3 1
103 5 1
104 0 1
104 3 1
105 3 1
105 5 1
106 0 1
106 1 1
106 3 1
106 5 1
106 13 1
107 0 1
107 1 1
107 3 1
107 5 1
107 13 1
108 4 1
108 19 1
109 0 1
109 1 1
109 3 1
109 5 1
109 13 1
110 0 1
110 1 1
110 3 1
110 5 1
110 13 1
111 4 1
111 8 1
112 0 1
112 3 1
113 0 1
113 5 1
114 0 1
114 5 1
115 4 1
115 7 1
116 0 1
116 5 1
117 0 1
117 12 1
118 0 1
118 5 1
119 0 1
119 12 1
120 0 1
120 5 1
121 0 1
121 1 1
121 3 1
121 5 1
121 13 1
122 7 1
122 8 1
123 7 1
123 18 1
124 7 1
124 18 1
125 0 1
125 5 1
126 0 1
126 5 1
127 3 1
127 5 1
128 3 1
128 5 1
129 0 1
129 5 1
130 0 1
130 5 1
131 0 1
131 1 1
132 0 1
132 5 1
133 0 1
133 5 1
134 5 1
134 13 1
135 3 1
135 5 1
136 1 1
136 7 1
137 3 1
137 5 1
138 3 1
138 5 1
139 5 1
139 13 1
140 0 1
140 7 1
140 9 1
141 1 1
141 3 1
142 0 1
142 12 1
143 0 1
143 7 1
143 9 1
144 0 1
144 1 1
145 0 1
145 12 1
146 0 1
146 12 1
147 0 1
147 1 1
148 3 1
148 5 1
149 0 1
149 1 1
150 0 1
150 7 1
150 9 1
151 3 1
151 5 1
152 3 1
152 5 1
153 3 1
153 5 1
154 0 1
154 5 1
155 7 1
155 18 1
156 11 1
156 16 1
157 0 1
157 5 1
158 0 1
158 1 1
159 0 1
159 5 1
160 3 1
160 5 1
161 0 1
161 1 1
162 0 1
162 1 1
163 3 1
163 5 1
164 0 1
164 5 1
165 3 1
165 5 1
165 13 1
166 5 1
166 13 1
167 0 1
167 1 1
167 3 1
167 5 1
167 13 1
168 5 1
168 13 1
169 0 1
169 5 1
170 0 1
170 1 1
170 3 1
170 5 1
170 13 1
171 5 1
171 13 1
172 1 1
172 5 1
173 0 1
173 1 1
173 3 1
173 5 1
173 13 1
174 0 1
174 7 1
174 9 1
175 0 1
175 1 1
176 0 1
176 1 1
177 0 1
177 12 1
178 0 1
179 0 1
179 12 1
180 0 1
180 12 1
181 0 1
181 9 1
182 7 1
182 8 1
183 0 1
183 1 1
183 7 1
184 0 1
184 1 1
184 3 1
184 5 1
184 13 1
185 0 1
185 1 1
186 0 1
186 1 1
187 1 1
187 5 1
188 4 1
188 7 1
188 8 1
189 0 1
189 12 1
190 5 1
190 13 1
191 0 1
191 3 1
192 7 1
192 8 1
193 1 1
193 12 1
194 1 1
194 3 1
194 13 1
195 0 1
195 1 1
196 1 1
196 12 1
197 1 1
197 3 1
198 5 1
198 13 1
199 1 1
199 13 1
200 1 1
200 3 1
200 13 1
201 0 1
201 1 1
201 5 1
202 0 1
202 1 1
202 3 1
202 5 1
202 13 1
202 20 1
203 1 1
203 3 1
203 13 1
204 1 1
204 3 1
204 13 1
205 0 1
205 1 1
205 3 1
205 5 1
205 13 1
206 5 1
206 13 1
207 1 1
207 5 1
208 1 1
208 5 1
209 1 1
209 5 1
210 1 1
210 5 1
210 9 1
211 3 1
211 5 1
211 13 1
212 1 1
212 5 1
213 0 1
213 1 1
214 0 1
214 1 1
215 1 1
215 5 1
216 1 1
216 5 1
217 0 1
217 1 1
218 1 1
218 5 1
218 9 1
219 1 1
219 5 1
220 1 1
220 21 1
221 1 1
221 5 1
222 1 1
222 3 1
222 5 1
222 13 1
223 1 1
223 5 1
224 5 1
224 13 1
225 1 1
225 3 1
225 5 1
225 13 1
226 1 1
226 5 1
227 1 1
227 5 1
228 3 1
228 5 1
229 0 1
229 1 1
229 3 1
229 5 1
229 13 1
230 3 1
230 5 1
230 13 1
231 0 1
231 1 1
231 3 1
231 5 1
231 13 1
232 3 1
232 5 1
232 13 1
233 1 1
233 5 1
234 4 1
234 8 1
235 0 1
235 1 1
236 11 1
236 22 1
237 0 1
237 1 1
238 0 1
238 1 1
238 3 1
238 5 1
238 13 1
239 3 1
239 5 1
240 5 1
240 13 1
241 0 1
241 1 1
241 3 1
241 5 1
241 6 1
241 7 1
241 9 1
241 10 1
241 13 1
242 0 1
242 7 1
243 0 1
243 1 1
243 3 1
243 5 1
243 6 1
243 7 1
243 9 1
243 10 1
243 13 1
244 0 1
244 1 1
245 1 1
245 3 1
246 3 1
246 5 1
247 3 1
247 5 1
248 3 1
248 5 1
248 13 1
249 0 1
249 1 1
249 3 1
249 5 1
249 13 1
250 0 1
250 7 1
251 11 1
251 22 1
252 0 1
252 1 1
252 3 1
252 5 1
252 13 1
253 0 1
253 7 1
254 0 1
254 1 1
255 0 1
255 1 1
256 0 1
256 1 1
257 0 1
257 1 1
257 3 1
257 5 1
257 13 1
258 0 1
258 1 1
259 0 1
259 1 1
260 8 1
260 9 1
261 0 1
261 5 1
262 7 1
262 8 1
263 0 1
263 5 1
264 0 1
264 9 1
265 0 1
265 5 1
266 0 1
266 1 1
267 0 1
267 12 1
268 0 1
268 1 1
269 3 1
269 5 1
270 0 1
270 1 1
271 3 1
271 5 1
272 3 1
272 5 1
273 0 1
273 1 1
274 3 1
274 5 1
275 3 1
275 5 1
276 5 1
276 13 1
277 0 1
277 7 1
277 8 1
278 0 1
278 5 1
279 0 1
279 1 1
279 3 1
279 5 1
279 13 1
280 3 1
280 5 1
281 1 1
281 3 1
282 0 1
282 7 1
282 8 1
283 0 1
283 1 1
283 7 1
283 9 1
284 0 1
284 7 1
285 11 1
285 22 1
286 0 1
286 12 1
287 11 1
287 22 1
288 0 1
288 1 1
289 0 1
289 1 1
290 0 1
290 1 1
291 5 1
291 13 1
292 3 1
292 5 1
293 0 1
293 1 1
294 0 1
294 1 1
295 0 1
295 1 1
296 0 1
296 1 1
297 0 1
297 1 1
298 0 1
298 1 1
299 11 1
299 22 1
300 11 1
300 22 1
301 0 1
301 1 1
302 0 1
302 5 1
303 5 1
303 13 1
304 3 1
304 5 1
305 0 1
305 1 1
305 3 1
305 5 1
305 13 1
306 3 1
306 5 1
307 0 1
307 1 1
308 0 1
308 1 1
309 1 1
309 7 1
310 5 1
310 13 1
311 0 1
311 5 1
312 0 1
312 5 1
313 0 1
313 5 1
314 0 1
314 5 1
315 0 1
315 1 1
316 1 1
316 3 1
317 0 1
317 1 1
318 0 1
318 5 1
319 0 1
319 5 1
320 0 1
320 5 1
321 5 1
321 13 1
322 0 1
322 1 1
323 3 1
323 5 1
324 3 1
324 5 1
325 1 1
325 5 1
326 1 1
326 5 1
327 0 1
327 5 1
328 1 1
328 12 1
329 3 1
329 5 1
330 5 1
330 13 1
331 3 1
331 5 1
332 0 1
332 5 1
333 0 1
333 1 1
334 0 1
334 9 1
335 1 1
335 13 1
336 5 1
336 23 1
337 0 1
337 1 1
338 0 1
338 1 1
339 0 1
339 1 1
340 5 1
340 13 1
341 0 1
341 1 1
342 0 1
342 1 1
343 0 1
343 1 1
344 0 1
344 1 1
344 2 1
344 3 1
344 4 1
344 5 1
344 6 1
344 7 1
344 8 1
344 9 1
344 10 1
344 11 1
344 13 1
345 0 1
346 0 1
346 1 1
347 24 1
347 25 1
347 26 1
348 0 1
349 0 1
349 5 1
350 0 1
350 1 1
351 0 1
352 0 1
353 0 1
354 4 1
354 7 1
354 8 1
354 21 1
355 0 1
355 12 1
356 0 1
356 5 1
357 3 1
357 5 1
357 13 1
358 7 1
358 8 1
359 0 1
359 5 1
360 1 1
360 3 1
360 13 1
361 0 1
361 12 1
362 4 1
362 8 1
363 0 1
363 4 1
363 5 1
364 7 1
364 8 1
365 0 1
365 1 1
366 0 1
366 1 1
367 0 1
367 5 1
368 0 1
368 5 1
369 3 1
369 5 1
370 5 1
370 13 1
371 7 1
371 8 1
372 3 1
372 5 1
373 0 1
373 1 1
373 3 1
373 5 1
373 13 1
374 0 1
374 5 1
375 0 1
375 5 1
376 0 1
376 5 1
377 0 1
377 1 1
377 3 1
377 5 1
377 13 1
378 0 1
378 1 1
379 0 1
379 1 1
380 0 1
380 1 1
381 1 1
381 5 1
382 0 1
382 1 1
382 3 1
382 5 1
382 13 1
383 0 1
383 5 1
384 0 1
384 12 1
385 0 1
385 5 1
386 4 1
386 8 1
387 0 1
387 5 1
388 3 1
388 5 1
389 3 1
389 5 1
390 5 1
390 10 1
391 7 1
391 8 1
392 0 1
392 1 1
393 7 1
393 8 1
394 0 1
394 9 1
395 4 1
395 7 1
395 8 1
396 0 1
396 8 1
397 0 1
397 8 1
398 1 1
398 5 1
399 1 1
399 5 1
400 4 1
400 8 1
401 0 1
401 1 1
402 4 1
402 8 1
403 0 1
403 12 1
404 4 1
404 8 1
405 0 1
405 1 1
405 9 1
406 0 1
406 1 1
406 9 1
407 1 1
407 9 1
408 1 1
408 9 1
409 1 1
409 3 1
409 13 1
410 0 1
410 1 1
411 4 1
411 8 1
412 3 1
412 5 1
413 0 1
413 5 1
414 7 1
414 25 1
415 0 1
415 1 1
415 9 1
416 0 1
416 1 1
416 9 1
417 0 1
417 12 1
418 0 1
418 5 1
419 8 1
419 12 1
420 0 1
420 1 1
420 7 1
420 9 1
421 0 1
421 1 1
421 7 1
421 9 1
422 0 1
422 1 1
422 7 1
422 9 1
423 3 1
423 5 1
424 0 1
424 1 1
424 3 1
424 5 1
424 13 1
425 27 1
425 28 1
426 1 1
426 8 1
427 0 1
427 1 1
427 7 1
427 9 1
428 27 1
428 28 1
429 0 1
429 1 1
429 7 1
429 9 1
430 4 1
430 7 1
430 8 1
431 29 1
431 30 1
431 31 1
432 2 1
432 8 1
433 0 1
433 3 1
433 13 1
434 7 1
434 32 1
435 0 1
435 1 1
435 9 1
436 0 1
436 1 1
436 7 1
436 9 1
437 0 1
437 1 1
438 11 1
438 33 1
439 0 1
439 1 1
440 0 1
440 1 1
441 30 1
441 31 1
442 1 1
442 5 1
443 0 1
443 1 1
444 5 1
444 7 1
445 6 1
445 11 1
446 3 1
446 5 1
447 0 1
447 1 1
447 7 1
447 9 1
448 22 1
448 34 1
449 0 1
449 5 1
450 6 1
450 11 1
451 1 1
451 7 1
452 0 1
452 1 1
452 7 1
452 9 1
453 35 1
453 36 1
454 3 1
454 5 1
455 4 1
455 7 1
456 0 1
456 1 1
456 7 1
456 9 1
457 22 1
457 34 1
458 16 1
458 30 1
458 31 1
458 35 1
458 37 1
458 38 1
458 39 1
458 40 1
458 41 1
458 42 1
459 0 1
459 1 1
459 7 1
459 9 1
460 20 1
460 43 1
461 5 1
461 13 1
462 3 1
462 5 1
463 3 1
463 5 1
464 3 1
464 5 1
465 0 1
465 1 1
466 0 1
466 1 1
466 7 1
466 9 1
467 20 1
467 35 1
467 36 1
468 0 1
468 1 1
469 0 1
469 5 1
470 3 1
470 5 1
471 20 1
471 35 1
471 36 1
472 19 1
472 20 1
473 6 1
473 11 1
474 3 1
474 5 1
474 7 1
475 0 1
475 1 1
476 0 1
476 7 1
476 9 1
477 5 1
477 44 1
478 3 1
478 5 1
479 16 1
479 22 1
480 16 1
480 22 1
481 16 1
481 22 1
482 0 1
482 7 1
482 9 1
483 0 1
483 9 1
484 27 1
484 44 1
485 27 1
485 28 1
486 27 1
486 45 1
487 29 1
487 30 1
487 31 1
488 16 1
488 22 1
489 16 1
489 22 1
490 27 1
490 45 1
491 27 1
491 28 1
491 46 1
492 27 1
492 28 1
492 46 1
493 27 1
493 28 1
493 46 1
494 27 1
494 28 1
494 46 1
495 27 1
495 28 1
495 46 1
496 27 1
496 28 1
496 46 1
497 27 1
497 28 1
497 46 1
498 27 1
498 28 1
498 46 1
499 27 1
499 28 1
499 46 1
500 27 1
500 45 1
501 27 1
501 28 1
501 46 1
502 4 1
502 7 1
502 8 1
502 18 1
502 19 1
503 27 1
503 28 1
503 46 1
504 27 1
504 28 1
504 46 1
505 27 1
505 28 1
505 46 1
506 27 1
506 28 1
506 46 1
507 27 1
507 28 1
507 46 1
508 27 1
508 28 1
508 46 1
509 27 1
509 28 1
509 46 1
510 27 1
510 28 1
510 46 1
511 27 1
511 28 1
511 46 1
512 27 1
512 45 1
513 27 1
513 46 1
514 27 1
514 45 1
515 27 1
515 28 1
516 27 1
516 28 1
516 46 1
517 27 1
517 28 1
517 46 1
518 0 1
518 1 1
518 3 1
518 5 1
518 13 1
519 4 1
519 19 1
520 16 1
520 47 1
521 27 1
521 28 1
522 27 1
522 28 1
522 46 1
523 0 1
523 1 1
524 0 1
524 1 1
525 27 1
525 28 1
525 46 1
526 27 1
526 28 1
526 46 1
527 4 1
527 7 1
528 0 1
528 1 1
528 7 1
528 9 1
529 27 1
529 46 1
530 7 1
530 8 1
531 4 1
531 8 1
531 18 1
531 21 1
531 25 1
532 27 1
532 28 1
532 46 1
533 27 1
533 44 1
533 46 1
533 48 1
533 49 1
534 27 1
534 28 1
535 35 1
535 50 1
536 30 1
536 35 1
536 42 1
536 51 1
536 52 1
536 53 1
537 27 1
537 28 1
538 16 1
538 22 1
539 0 1
539 12 1
540 16 1
540 22 1
541 16 1
541 54 1
542 27 1
542 44 1
543 0 1
543 5 1
544 0 1
544 5 1
545 0 1
545 1 1
545 7 1
545 9 1
546 0 1
546 1 1
547 27 1
547 28 1
548 19 1
548 55 1
549 16 1
549 56 1
550 16 1
550 47 1
551 16 1
551 22 1
552 0 1
552 1 1
552 7 1
552 9 1
553 4 1
553 7 1
553 8 1
553 18 1
553 19 1
553 21 1
554 11 1
554 57 1
555 4 1
556 0 1
556 1 1
556 7 1
556 9 1
557 4 1
557 8 1
558 29 1
558 30 1
559 19 1
559 55 1
560 3 1
560 4 1
561 4 1
561 8 1
562 0 1
562 8 1
563 0 1
563 8 1
564 3 1
564 5 1
565 0 1
565 4 1
565 8 1
566 4 1
567 0 1
567 1 1
567 7 1
567 9 1
568 12 1
568 35 1
569 4 1
569 8 1
570 58 1
570 59 1
571 0 1
572 3 1
572 5 1
573 0 1
573 5 1
574 29 1
574 30 1
575 19 1
575 55 1
576 29 1
576 30 1
577 0 1
577 1 1
577 7 1
577 9 1
578 25 1
578 55 1
579 25 1
579 55 1
580 12 1
580 55 1
581 55 1
581 60 1
582 2 1
582 61 1
583 16 1
583 24 1
584 0 1
584 1 1
585 1 1
585 9 1
586 22 1
586 56 1
587 62 1
587 63 1
588 4 1
588 7 1
588 8 1
588 18 1
588 19 1
588 21 1
588 64 1
589 4 1
589 7 1
590 0 1
590 1 1
590 7 1
590 9 1
591 22 1
591 56 1
592 29 1
592 30 1
592 31 1
593 11 1
593 65 1
594 27 1
594 46 1
594 66 1
595 16 1
595 22 1
596 0 1
596 1 1
596 7 1
596 9 1
597 22 1
597 34 1
598 27 1
598 28 1
599 16 1
599 22 1
599 56 1
600 5 1
600 13 1
601 5 1
601 13 1
602 0 1
602 1 1
602 3 1
602 5 1
602 13 1
603 1 1
603 3 1
603 13 1
604 29 1
604 30 1
604 31 1
605 0 1
605 1 1
605 7 1
605 9 1
606 16 1
606 22 1
607 0 1
607 5 1
608 16 1
608 22 1
609 0 1
609 1 1
610 2 1
610 4 1
611 0 1
611 1 1
611 7 1
611 9 1
612 0 1
612 5 1
613 0 1
613 12 1
614 1 1
614 67 1
615 27 1
615 28 1
616 4 1
616 5 1
617 0 1
617 12 1
618 0 1
618 8 1
619 16 1
619 22 1
620 0 1
620 1 1
620 7 1
620 9 1
621 4 1
621 17 1
622 0 1
622 5 1
623 3 1
623 5 1
623 13 1
624 1 1
624 5 1
625 7 1
625 18 1
626 0 1
626 1 1
626 3 1
626 5 1
626 13 1
627 0 1
627 12 1
628 12 1
628 55 1
629 16 1
629 56 1
630 1 1
630 67 1
630 68 1
631 3 1
631 5 1
631 13 1
632 0 1
632 1 1
632 7 1
632 9 1
633 0 1
633 5 1
634 0 1
634 12 1
635 55 1
635 69 1
636 34 1
636 55 1
637 0 1
637 1 1
638 0 1
638 5 1
639 0 1
639 1 1
639 7 1
639 9 1
640 27 1
640 28 1
641 27 1
642 0 1
642 12 1
643 0 1
643 12 1
644 55 1
644 70 1
645 0 1
645 12 1
646 27 1
646 28 1
647 27 1
648 0 1
648 4 1
649 27 1
649 28 1
650 0 1
650 5 1
651 0 1
651 1 1
651 7 1
651 9 1
652 3 1
652 5 1
653 16 1
653 22 1
654 22 1
654 34 1
655 1 1
655 6 1
656 14 1
656 35 1
657 0 1
657 1 1
658 16 1
658 22 1
659 14 1
659 35 1
660 0 1
660 5 1
661 16 1
661 22 1
662 0 1
662 12 1
663 4 1
663 7 1
663 18 1
664 0 1
664 1 1
664 3 1
664 5 1
664 13 1
665 3 1
665 5 1
666 0 1
666 1 1
666 7 1
666 9 1
667 0 1
667 1 1
667 5 1
668 0 1
668 1 1
668 7 1
668 9 1
669 16 1
669 22 1
670 4 1
670 7 1
670 8 1
670 18 1
670 19 1
670 21 1
670 64 1
671 12 1
671 14 1
672 29 1
672 30 1
673 3 1
673 5 1
673 13 1
674 30 1
674 31 1
675 0 1
675 5 1
676 5 1
676 13 1
677 0 1
677 12 1
678 1 1
678 9 1
679 1 1
679 9 1
680 0 1
680 1 1
680 3 1
680 5 1
680 13 1
681 31 1
681 35 1
681 41 1
682 0 1
682 1 1
682 7 1
682 9 1
683 4 1
683 7 1
683 8 1
683 18 1
683 21 1
684 60 1
684 71 1
684 72 1
685 11 1
686 1 1
686 5 1
687 11 1
687 33 1
688 16 1
688 24 1
689 14 1
689 45 1
689 58 1
690 0 1
690 1 1
690 7 1
690 9 1
691 22 1
691 54 1
691 56 1
692 27 1
692 46 1
693 16 1
693 22 1
694 5 1
694 13 1
695 1 1
695 67 1
695 68 1
696 3 1
696 5 1
697 0 1
697 9 1
698 4 1
698 5 1
699 4 1
699 8 1
700 55 1
701 0 1
701 5 1
702 0 1
702 5 1
703 27 1
703 44 1
703 46 1
703 48 1
703 49 1
704 0 1
704 5 1
705 29 1
705 30 1
705 31 1
706 8 1
706 21 1
706 55 1
707 27 1
707 28 1
708 16 1
708 22 1
709 0 1
709 1 1
709 7 1
709 9 1
710 16 1
710 22 1
711 3 1
711 5 1
711 13 1
712 0 1
712 5 1
713 4 1
713 8 1
713 19 1
714 16 1
714 47 1
715 29 1
715 30 1
716 29 1
716 30 1
717 0 1
717 1 1
717 7 1
717 9 1
718 36 1
718 73 1
719 20 1
719 36 1
720 1 1
720 3 1
720 5 1
720 13 1
721 0 1
721 1 1
722 22 1
722 34 1
723 29 1
723 30 1
723 31 1
724 0 1
724 1 1
725 3 1
725 5 1
725 13 1
726 0 1
726 5 1
727 0 1
727 1 1
727 7 1
727 9 1
728 19 1
728 35 1
729 16 1
729 22 1
730 22 1
730 54 1
731 0 1
731 1 1
732 12 1
732 14 1
733 0 1
733 1 1
733 7 1
733 9 1
734 1 1
734 5 1
735 16 1
735 22 1
736 16 1
736 30 1
737 16 1
737 22 1
738 16 1
738 22 1
739 0 1
739 1 1
740 1 1
740 12 1
741 0 1
741 1 1
741 7 1
741 9 1
742 14 1
742 36 1
743 1 1
743 5 1
744 3 1
744 5 1
744 13 1
745 5 1
745 13 1
746 3 1
746 5 1
747 16 1
747 22 1
748 5 1
748 13 1
749 30 1
749 31 1
750 3 1
750 5 1
751 14 1
751 36 1
752 26 1
752 55 1
753 43 1
753 63 1
754 30 1
754 52 1
755 20 1
755 43 1
756 22 1
756 54 1
757 16 1
757 22 1
758 58 1
758 62 1
759 4 1
759 74 1
760 0 1
760 5 1
761 52 1
762 16 1
762 56 1
763 1 1
763 7 1
763 9 1
764 22 1
764 56 1
765 29 1
765 30 1
766 12 1
766 55 1
767 1 1
767 7 1
767 9 1
768 58 1
768 62 1
769 16 1
769 22 1
770 3 1
770 5 1
771 1 1
771 3 1
772 0 1
772 1 1
772 3 1
772 5 1
772 13 1
773 1 1
773 5 1
774 58 1
774 75 1
775 0 1
775 9 1
776 1 1
776 7 1
776 9 1
777 0 1
777 9 1
778 12 1
778 55 1
779 4 1
780 5 1
780 13 1
781 3 1
781 5 1
782 3 1
782 5 1
783 1 1
783 5 1
784 2 1
784 8 1
785 3 1
785 5 1
786 1 1
786 7 1
786 9 1
787 0 1
787 1 1
787 3 1
787 5 1
787 9 1
787 13 1
788 0 1
788 5 1
789 45 1
789 58 1
790 7 1
790 8 1
791 11 1
791 16 1
792 20 1
792 43 1
792 63 1
793 4 1
793 8 1
794 0 1
794 5 1
795 0 1
795 12 1
796 1 1
796 7 1
796 9 1
797 16 1
797 47 1
798 20 1
798 63 1
799 1 1
799 9 1
800 1 1
800 7 1
800 9 1
801 20 1
801 43 1
802 20 1
803 1 1
803 7 1
803 9 1
804 21 1
804 25 1
805 58 1
805 75 1
806 16 1
806 22 1
807 27 1
807 44 1
808 0 1
808 1 1
808 3 1
808 5 1
808 13 1
809 27 1
809 28 1
810 27 1
810 44 1
811 5 1
811 13 1
812 11 1
812 16 1
812 22 1
813 30 1
813 31 1
814 12 1
814 20 1
815 16 1
815 56 1
816 11 1
816 16 1
817 16 1
817 54 1
817 56 1
818 1 1
818 7 1
818 9 1
819 0 1
819 4 1
820 1 1
820 3 1
821 7 1
821 21 1
821 25 1
822 0 1
822 5 1
823 8 1
823 55 1
824 0 1
824 5 1
825 0 1
825 1 1
825 3 1
825 5 1
825 13 1
826 16 1
826 22 1
827 16 1
827 22 1
828 16 1
828 22 1
828 54 1
828 56 1
829 22 1
829 54 1
829 56 1
830 0 1
830 7 1
831 0 1
831 7 1
832 7 1
832 18 1
833 0 1
833 12 1
834 29 1
834 30 1
835 19 1
835 55 1
836 0 1
836 5 1
837 0 1
837 5 1
838 0 1
838 5 1
839 55 1
840 27 1
840 28 1
840 46 1
841 1 1
841 7 1
841 9 1
842 22 1
842 54 1
842 56 1
843 5 1
843 13 1
844 3 1
844 5 1
845 19 1
845 35 1
846 0 1
846 5 1
847 27 1
847 44 1
848 27 1
848 44 1
849 1 1
849 7 1
849 9 1
850 0 1
850 5 1
851 16 1
851 47 1
852 0 1
852 8 1
853 0 1
853 1 1
853 3 1
853 5 1
853 13 1
854 1 1
854 7 1
854 9 1
855 0 1
855 8 1
856 27 1
856 28 1
856 46 1
857 27 1
857 44 1
857 45 1
858 4 1
858 12 1
859 29 1
859 58 1
860 1 1
860 7 1
860 9 1
861 58 1
861 75 1
862 1 1
862 32 1
862 67 1
862 68 1
863 0 1
863 1 1
864 14 1
864 64 1
865 27 1
865 76 1
866 5 1
866 13 1
867 16 1
867 47 1
867 54 1
867 56 1
868 30 1
868 77 1
869 1 1
869 7 1
869 9 1
870 1 1
870 7 1
870 9 1
871 1 1
871 7 1
871 9 1
872 27 1
872 28 1
873 5 1
873 13 1
874 0 1
874 1 1
874 12 1
875 22 1
875 56 1
876 16 1
876 47 1
877 16 1
877 34 1
878 1 1
878 7 1
878 9 1
879 16 1
879 22 1
880 0 1
880 1 1
881 0 1
881 1 1
881 12 1
882 55 1
882 78 1
883 5 1
883 13 1
884 0 1
884 5 1
885 1 1
885 7 1
885 9 1
886 5 1
886 13 1
887 16 1
887 47 1
888 0 1
888 1 1
889 3 1
889 5 1
890 5 1
890 13 1
891 1 1
891 3 1
892 0 1
892 1 1
893 0 1
893 1 1
893 3 1
893 5 1
893 13 1
894 22 1
895 27 1
895 44 1
896 27 1
896 44 1
897 3 1
897 5 1
897 13 1
898 1 1
898 7 1
898 9 1
899 16 1
899 47 1
899 54 1
900 5 1
900 13 1
901 5 1
901 13 1
902 3 1
902 5 1
902 13 1
903 0 1
903 1 1
904 1 1
904 7 1
904 9 1
905 21 1
905 71 1
905 79 1
906 3 1
906 5 1
907 2 1
907 8 1
908 16 1
908 22 1
909 0 1
909 5 1
910 4 1
911 29 1
911 30 1
912 37 1
912 58 1
913 0 1
913 1 1
913 3 1
913 5 1
913 7 1
913 13 1
914 3 1
914 5 1
915 1 1
915 7 1
915 9 1
916 37 1
916 58 1
917 0 1
917 1 1
917 3 1
917 5 1
917 13 1
918 30 1
918 31 1
919 19 1
919 35 1
919 64 1
920 35 1
920 70 1
921 1 1
921 7 1
921 9 1
922 14 1
922 58 1
923 27 1
923 44 1
924 0 1
924 12 1
925 27 1
925 46 1
926 16 1
926 22 1
927 22 1
927 54 1
927 56 1
928 58 1
928 80 1
929 36 1
929 73 1
930 36 1
930 73 1
931 55 1
931 60 1
932 27 1
932 46 1
933 27 1
933 46 1
934 55 1
934 60 1
935 1 1
935 7 1
935 9 1
936 0 1
936 1 1
936 3 1
936 12 1
937 1 1
937 7 1
937 9 1
938 0 1
938 1 1
938 3 1
938 5 1
938 13 1
939 27 1
939 49 1
939 65 1
940 0 1
940 1 1
941 1 1
941 7 1
941 9 1
942 0 1
942 60 1
943 0 1
943 5 1
944 14 1
944 19 1
945 27 1
945 44 1
945 46 1
946 1 1
946 32 1
946 67 1
946 68 1
947 0 1
947 4 1
947 5 1
948 3 1
948 5 1
949 0 1
949 5 1
950 3 1
950 5 1
951 4 1
951 8 1
952 58 1
952 62 1
953 16 1
953 47 1
953 54 1
954 0 1
954 5 1
955 27 1
955 46 1
956 0 1
