345 121
79 33 1
79 47 1
79 57 1
80 13 1
80 52 1
81 58 1
81 59 1
81 60 1
82 57 1
82 60 1
83 38 1
83 39 1
84 6 1
84 7 1
85 8 1
85 9 1
86 58 1
86 59 1
86 61 1
87 26 1
87 27 1
88 10 1
88 11 1
89 55 1
89 56 1
90 24 1
90 46 1
91 17 1
91 62 1
92 14 1
92 63 1
93 0 1
93 1 1
93 16 1
94 36 1
94 37 1
95 38 1
95 39 1
96 22 1
96 53 1
97 64 1
97 65 1
98 17 1
98 18 1
98 21 1
99 32 1
99 66 1
100 29 1
100 34 1
100 35 1
101 40 1
101 67 1
102 42 1
102 45 1
103 2 1
103 16 1
104 50 1
104 68 1
105 33 1
105 45 1
105 47 1
106 10 1
106 11 1
107 14 1
107 69 1
108 33 1
108 47 1
108 57 1
109 8 1
109 9 1
110 6 1
110 7 1
111 54 1
111 59 1
112 44 1
112 57 1
112 60 1
113 13 1
113 52 1
114 33 1
114 34 1
114 35 1
115 29 1
115 34 1
116 32 1
116 66 1
117 48 1
117 56 1
118 33 1
118 35 1
118 47 1
119 2 1
119 16 1
120 36 1
120 37 1
121 13 1
121 70 1
122 13 1
122 52 1
123 38 1
123 39 1
124 6 1
124 7 1
125 8 1
125 9 1
126 22 1
126 53 1
127 64 1
127 65 1
128 26 1
128 27 1
129 1 1
129 16 1
130 45 1
130 68 1
131 44 1
131 68 1
132 3 1
132 6 1
133 30 1
133 45 1
134 11 1
134 71 1
135 55 1
135 56 1
136 24 1
136 46 1
137 32 1
137 66 1
138 48 1
138 56 1
139 29 1
139 33 1
140 33 1
140 47 1
141 42 1
141 45 1
141 50 1
142 40 1
142 67 1
143 36 1
143 37 1
144 54 1
144 60 1
145 17 1
145 18 1
146 8 1
146 9 1
147 6 1
147 7 1
148 30 1
148 42 1
149 29 1
149 34 1
149 35 1
150 26 1
150 72 1
151 1 1
151 16 1
152 2 1
152 16 1
153 58 1
153 68 1
154 44 1
154 58 1
155 2 1
155 16 1
156 32 1
156 66 1
157 33 1
157 35 1
158 33 1
158 47 1
159 50 1
159 68 1
160 40 1
160 67 1
161 36 1
161 37 1
162 54 1
162 60 1
163 36 1
163 73 1
164 8 1
164 9 1
165 6 1
165 7 1
166 42 1
166 45 1
167 42 1
167 44 1
168 35 1
168 51 1
169 34 1
169 35 1
170 26 1
170 27 1
171 1 1
171 16 1
172 58 1
172 68 1
173 44 1
173 58 1
174 3 1
174 6 1
175 47 1
175 51 1
176 10 1
176 11 1
177 24 1
177 46 1
178 29 1
178 34 1
179 32 1
179 66 1
180 48 1
180 56 1
181 33 1
181 35 1
182 33 1
182 47 1
183 40 1
183 67 1
184 36 1
184 37 1
185 4 1
185 5 1
186 17 1
186 18 1
187 38 1
187 39 1
188 8 1
188 9 1
189 44 1
189 74 1
190 34 1
190 35 1
191 64 1
191 65 1
192 3 1
192 5 1
193 24 1
193 25 1
194 62 1
194 75 1
195 29 1
195 34 1
196 32 1
196 66 1
197 33 1
197 35 1
198 33 1
198 57 1
199 40 1
199 67 1
200 13 1
200 52 1
201 3 1
201 4 1
202 18 1
202 21 1
203 38 1
203 39 1
204 8 1
204 9 1
205 6 1
205 7 1
206 35 1
206 51 1
207 34 1
207 35 1
208 57 1
208 58 1
209 3 1
209 21 1
210 3 1
210 6 1
211 29 1
211 34 1
212 32 1
212 66 1
213 33 1
213 47 1
213 57 1
214 72 1
214 76 1
215 30 1
215 60 1
216 6 1
216 7 1
217 8 1
217 9 1
218 42 1
218 44 1
219 35 1
219 68 1
220 57 1
220 68 1
221 10 1
221 11 1
222 55 1
222 56 1
223 32 1
223 66 1
224 10 1
224 77 1
225 9 1
225 78 1
226 12 1
226 13 1
226 52 1
227 17 1
227 18 1
228 8 1
228 9 1
229 22 1
229 53 1
230 58 1
230 68 1
231 43 1
231 64 1
232 79 1
232 80 1
233 24 1
233 46 1
234 32 1
234 66 1
235 48 1
235 73 1
236 18 1
236 81 1
237 82 1
237 83 1
238 82 1
238 84 1
239 82 1
239 85 1
240 22 1
240 53 1
241 49 1
241 86 1
242 47 1
242 57 1
243 0 1
243 2 1
243 16 1
244 32 1
244 66 1
245 0 1
245 1 1
245 16 1
246 87 1
246 88 1
247 13 1
247 52 1
248 12 1
248 13 1
249 38 1
249 39 1
250 3 1
250 7 1
251 22 1
251 53 1
252 26 1
252 27 1
253 0 1
253 2 1
254 32 1
254 66 1
255 0 1
255 1 1
256 89 1
256 90 1
257 87 1
257 91 1
258 61 1
258 82 1
259 22 1
259 53 1
260 49 1
260 86 1
261 26 1
261 27 1
262 87 1
262 92 1
263 93 1
263 94 1
264 89 1
264 95 1
265 0 1
265 2 1
265 16 1
266 32 1
266 66 1
267 47 1
267 96 1
268 93 1
268 97 1
269 97 1
269 98 1
270 97 1
270 99 1
271 0 1
271 77 1
272 0 1
272 1 1
272 16 1
273 100 1
273 101 1
274 3 1
274 18 1
275 6 1
275 18 1
276 22 1
276 53 1
277 43 1
277 64 1
278 55 1
278 56 1
279 5 1
279 62 1
280 32 1
280 66 1
281 47 1
281 96 1
282 100 1
282 101 1
283 13 1
283 52 1
284 22 1
284 53 1
285 64 1
285 65 1
286 83 1
286 102 1
287 99 1
287 103 1
288 86 1
288 104 1
289 95 1
289 105 1
290 90 1
290 95 1
291 32 1
291 66 1
292 48 1
292 106 1
293 104 1
293 106 1
294 2 1
294 16 1
295 0 1
295 1 1
295 16 1
296 36 1
296 37 1
297 100 1
297 101 1
298 26 1
298 107 1
299 27 1
299 107 1
300 108 1
300 109 1
301 108 1
301 110 1
302 13 1
302 52 1
303 36 1
303 73 1
304 22 1
304 53 1
305 72 1
305 111 1
306 55 1
306 56 1
307 0 1
307 2 1
307 16 1
308 32 1
308 66 1
309 47 1
309 57 1
309 96 1
310 76 1
310 112 1
311 0 1
311 1 1
311 16 1
312 7 1
312 113 1
313 113 1
313 114 1
314 6 1
314 113 1
315 13 1
315 52 1
316 36 1
316 108 1
316 109 1
317 36 1
317 73 1
317 109 1
318 57 1
318 91 1
319 22 1
319 53 1
320 49 1
320 86 1
321 83 1
321 102 1
322 26 1
322 27 1
323 57 1
323 58 1
324 72 1
324 111 1
325 115 1
325 116 1
326 89 1
326 114 1
327 86 1
327 106 1
328 2 1
328 16 1
329 32 1
329 66 1
330 76 1
330 112 1
331 13 1
331 52 1
332 22 1
332 53 1
333 49 1
333 86 1
334 83 1
334 102 1
335 34 1
335 35 1
336 1 1
336 16 1
337 21 1
337 105 1
338 117 1
338 118 1
339 55 1
339 56 1
340 47 1
340 57 1
341 14 1
341 15 1
342 32 1
342 66 1
343 47 1
343 96 1
344 119 1
344 120 1
