112919 5556
124 57 1
125 58 1
126 58 1
127 58 1
128 58 1
129 59 1
130 59 1
131 60 1
131 61 1
131 62 1
132 60 1
132 61 1
132 62 1
133 60 1
133 61 1
133 62 1
134 60 1
134 61 1
134 62 1
135 60 1
135 61 1
135 62 1
136 63 1
137 63 1
138 64 1
138 65 1
138 66 1
139 64 1
139 65 1
139 66 1
140 64 1
140 65 1
140 66 1
141 67 1
142 67 1
143 68 1
144 68 1
144 69 1
145 68 1
145 69 1
146 70 1
147 70 1
148 71 1
149 71 1
150 72 1
151 72 1
152 73 1
153 73 1
154 74 1
155 74 1
156 75 1
157 76 1
158 77 1
158 78 1
159 77 1
159 78 1
160 79 1
161 79 1
162 80 1
163 80 1
164 81 1
165 82 1
166 82 1
167 83 1
168 84 1
169 84 1
170 85 1
171 50 1
172 50 1
173 50 1
174 50 1
175 86 1
176 86 1
177 87 1
178 87 1
179 88 1
180 65 1
181 65 1
182 89 1
182 90 1
182 91 1
183 89 1
183 90 1
183 91 1
184 92 1
185 93 1
186 93 1
187 94 1
187 95 1
188 94 1
188 95 1
189 96 1
190 97 1
191 97 1
192 98 1
193 97 1
193 99 1
193 100 1
194 97 1
194 99 1
194 100 1
195 101 1
196 101 1
197 102 1
198 102 1
199 103 1
200 104 1
201 105 1
202 105 1
203 106 1
204 69 1
205 69 1
206 107 1
206 108 1
207 109 1
208 109 1
209 110 1
210 111 1
211 111 1
212 112 1
213 112 1
214 111 1
214 113 1
215 111 1
215 113 1
216 111 1
216 113 1
217 111 1
217 112 1
217 113 1
218 111 1
218 112 1
218 113 1
219 114 1
220 114 1
221 115 1
222 115 1
223 116 1
224 116 1
225 117 1
226 117 1
227 118 1
228 77 1
229 119 1
230 119 1
231 120 1
232 57 1
232 59 1
232 60 1
232 65 1
232 74 1
232 79 1
232 85 1
232 97 1
232 119 1
232 121 1
232 122 1
233 57 1
233 59 1
233 60 1
233 65 1
233 74 1
233 79 1
233 85 1
233 97 1
233 119 1
233 121 1
233 122 1
234 121 1
235 121 1
236 69 1
236 72 1
236 77 1
236 78 1
236 87 1
237 69 1
237 72 1
237 77 1
237 78 1
237 87 1
238 122 1
239 122 1
240 64 1
240 65 1
240 66 1
240 97 1
240 99 1
240 100 1
240 105 1
240 119 1
240 122 1
241 64 1
241 65 1
241 66 1
241 97 1
241 99 1
241 100 1
241 105 1
241 119 1
241 122 1
242 57 1
242 59 1
242 60 1
242 61 1
242 62 1
242 74 1
242 79 1
242 121 1
243 57 1
243 59 1
243 60 1
243 61 1
243 62 1
243 74 1
243 79 1
243 121 1
244 123 1
245 123 1
246 124 1
247 124 1
248 125 1
249 125 1
250 126 1
251 126 1
252 127 1
253 127 1
254 128 1
255 128 1
256 129 1
257 129 1
258 130 1
259 130 1
260 131 1
261 131 1
262 132 1
263 132 1
264 133 1
265 133 1
266 134 1
267 134 1
268 135 1
269 135 1
270 136 1
271 136 1
272 137 1
273 137 1
274 138 1
275 138 1
276 139 1
277 139 1
278 140 1
279 140 1
280 141 1
281 141 1
282 142 1
283 142 1
284 143 1
285 143 1
286 144 1
287 144 1
288 145 1
289 145 1
290 146 1
291 146 1
292 147 1
293 147 1
294 148 1
295 148 1
296 149 1
297 149 1
298 150 1
299 150 1
300 151 1
301 151 1
302 152 1
303 152 1
304 153 1
305 153 1
306 154 1
307 154 1
308 155 1
309 155 1
310 156 1
311 156 1
312 157 1
313 157 1
314 158 1
315 158 1
316 159 1
317 159 1
318 160 1
319 160 1
320 160 1
321 160 1
322 161 1
322 162 1
323 161 1
323 162 1
324 161 1
324 162 1
325 163 1
325 164 1
325 165 1
326 163 1
326 164 1
326 165 1
327 163 1
327 164 1
327 165 1
328 163 1
328 164 1
328 165 1
329 166 1
329 167 1
330 166 1
330 167 1
331 168 1
332 169 1
332 170 1
332 171 1
332 172 1
332 173 1
332 174 1
332 175 1
332 176 1
332 177 1
332 178 1
333 169 1
333 170 1
333 171 1
333 172 1
333 173 1
333 174 1
333 175 1
333 176 1
333 177 1
333 178 1
334 169 1
334 172 1
335 169 1
336 169 1
337 170 1
338 170 1
339 171 1
340 179 1
341 180 1
342 180 1
343 181 1
344 182 1
345 183 1
346 183 1
347 184 1
348 184 1
349 185 1
350 185 1
351 186 1
352 186 1
353 186 1
354 187 1
355 187 1
356 187 1
357 172 1
358 172 1
359 172 1
360 169 1
360 170 1
360 171 1
360 172 1
360 173 1
360 174 1
360 175 1
360 176 1
360 177 1
360 178 1
360 186 1
360 187 1
360 188 1
360 189 1
360 190 1
360 191 1
361 169 1
361 170 1
361 171 1
361 172 1
361 173 1
361 174 1
361 175 1
361 176 1
361 177 1
361 178 1
361 186 1
361 187 1
361 188 1
361 189 1
361 190 1
361 191 1
362 190 1
363 190 1
364 190 1
365 173 1
365 175 1
365 177 1
365 178 1
366 173 1
366 175 1
366 177 1
366 178 1
367 173 1
368 173 1
369 173 1
370 189 1
371 189 1
372 189 1
373 191 1
374 191 1
375 191 1
376 188 1
377 188 1
378 188 1
379 192 1
380 192 1
381 192 1
382 193 1
382 194 1
382 195 1
383 193 1
383 194 1
383 195 1
384 196 1
385 197 1
386 196 1
386 197 1
387 196 1
387 197 1
388 196 1
388 197 1
389 198 1
390 199 1
391 198 1
391 199 1
392 198 1
392 199 1
393 198 1
393 199 1
394 198 1
394 199 1
395 198 1
395 199 1
396 198 1
396 199 1
397 198 1
397 199 1
398 7 1
399 7 1
400 7 1
401 7 1
402 7 1
403 7 1
404 7 1
405 7 1
406 7 1
407 7 1
408 7 1
409 7 1
410 7 1
411 7 1
412 7 1
413 7 1
414 7 1
415 7 1
416 7 1
417 7 1
418 7 1
419 7 1
420 7 1
421 7 1
422 7 1
423 7 1
424 7 1
425 200 1
426 201 1
427 201 1
428 201 1
429 202 1
430 202 1
431 202 1
432 202 1
433 203 1
434 3 1
435 3 1
436 3 1
437 204 1
438 205 1
438 206 1
439 207 1
440 207 1
441 3 1
442 10 1
443 19 1
444 20 1
445 27 1
446 5 1
447 3 1
447 20 1
448 3 1
448 19 1
449 3 1
449 20 1
450 3 1
450 20 1
451 208 1
452 209 1
453 209 1
454 209 1
455 209 1
456 209 1
457 209 1
458 209 1
459 209 1
460 209 1
461 209 1
462 3 1
463 210 1
464 210 1
465 211 1
466 212 1
467 211 1
468 213 1
469 3 1
470 3 1
471 5 1
472 10 1
473 3 1
474 214 1
475 21 1
475 22 1
476 21 1
476 22 1
477 21 1
477 22 1
478 21 1
478 22 1
479 215 1
480 3 1
481 3 1
482 216 1
483 216 1
484 217 1
485 217 1
486 218 1
487 7 1
487 219 1
488 3 1
489 10 1
490 5 1
491 220 1
492 221 1
493 221 1
494 221 1
495 222 1
496 216 1
497 223 1
498 224 1
499 224 1
500 224 1
501 225 1
502 226 1
503 226 1
504 227 1
505 33 1
505 228 1
506 229 1
507 210 1
507 221 1
508 210 1
508 221 1
509 210 1
509 221 1
510 210 1
510 221 1
511 230 1
512 3 1
513 231 1
514 231 1
515 231 1
516 231 1
517 231 1
518 232 1
519 3 1
520 5 1
521 3 1
522 201 1
523 233 1
524 234 1
525 235 1
525 236 1
525 237 1
526 238 1
527 233 1
528 239 1
529 240 1
530 21 1
531 3 1
532 5 1
533 10 1
534 3 1
535 10 1
536 3 1
537 3 1
538 19 1
539 241 1
540 242 1
541 243 1
542 244 1
543 245 1
544 246 1
545 247 1
546 248 1
547 249 1
548 250 1
549 251 1
550 18 1
551 252 1
552 253 1
553 254 1
554 255 1
555 256 1
556 257 1
557 258 1
558 259 1
559 260 1
560 261 1
561 262 1
562 206 1
563 263 1
564 241 1
565 242 1
566 243 1
567 244 1
568 245 1
569 246 1
570 247 1
571 248 1
572 249 1
573 250 1
574 251 1
575 18 1
576 252 1
577 253 1
578 254 1
579 255 1
580 256 1
581 257 1
582 259 1
583 260 1
584 261 1
585 262 1
586 206 1
587 263 1
588 258 1
589 264 1
590 265 1
590 266 1
590 267 1
591 224 1
591 265 1
591 266 1
591 268 1
592 269 1
593 270 1
594 270 1
595 270 1
596 270 1
597 270 1
598 270 1
599 270 1
600 271 1
601 201 1
602 272 1
603 272 1
604 273 1
605 273 1
606 273 1
607 273 1
608 273 1
609 273 1
610 273 1
611 3 1
612 3 1
613 3 1
614 3 1
615 3 1
616 3 1
617 3 1
618 3 1
619 3 1
620 3 1
621 13 1
622 13 1
623 13 1
624 13 1
625 13 1
626 274 1
627 274 1
628 274 1
629 275 1
630 276 1
631 276 1
632 276 1
633 277 1
634 278 1
634 279 1
634 280 1
635 281 1
636 282 1
637 6 1
637 275 1
638 6 1
638 275 1
639 6 1
639 275 1
640 283 1
641 283 1
642 284 1
643 284 1
644 284 1
645 284 1
646 284 1
647 284 1
648 26 1
648 285 1
648 286 1
649 20 1
650 3 1
651 10 1
652 5 1
653 3 1
654 10 1
655 5 1
656 27 1
657 287 1
658 288 1
658 289 1
659 279 1
659 290 1
660 279 1
660 291 1
660 292 1
661 279 1
661 291 1
661 292 1
662 293 1
663 293 1
664 26 1
665 201 1
666 294 1
667 295 1
668 295 1
669 295 1
670 295 1
671 295 1
672 295 1
673 288 1
673 296 1
674 3 1
675 10 1
676 3 1
677 264 1
678 264 1
679 297 1
680 297 1
681 298 1
682 298 1
683 298 1
684 298 1
685 298 1
686 298 1
687 298 1
688 298 1
689 298 1
690 298 1
691 298 1
692 299 1
693 299 1
694 299 1
695 299 1
696 299 1
697 299 1
698 299 1
699 299 1
700 299 1
701 299 1
702 300 1
703 301 1
704 301 1
705 301 1
706 301 1
707 301 1
708 301 1
709 301 1
710 301 1
711 301 1
712 301 1
713 302 1
714 303 1
715 304 1
716 305 1
717 306 1
718 306 1
719 306 1
720 306 1
721 306 1
722 306 1
723 231 1
724 307 1
725 307 1
726 307 1
727 26 1
727 285 1
727 286 1
728 26 1
728 285 1
728 286 1
729 26 1
729 285 1
729 286 1
730 3 1
731 10 1
732 27 1
733 10 1
734 3 1
735 3 1
736 3 1
737 10 1
738 10 1
739 10 1
740 10 1
741 3 1
742 3 1
743 3 1
744 10 1
745 3 1
746 3 1
747 3 1
748 3 1
749 3 1
750 10 1
751 3 1
752 10 1
753 3 1
754 10 1
755 39 1
756 30 1
757 40 1
758 39 1
759 30 1
760 40 1
761 3 1
762 3 1
762 19 1
763 3 1
764 3 1
764 10 1
765 308 1
766 308 1
767 308 1
768 308 1
769 308 1
770 308 1
771 309 1
771 310 1
772 309 1
772 310 1
773 309 1
773 310 1
774 37 1
774 39 1
774 41 1
774 42 1
774 44 1
774 311 1
774 312 1
774 313 1
774 314 1
775 37 1
775 39 1
775 41 1
775 42 1
775 44 1
775 311 1
775 312 1
775 313 1
775 314 1
776 37 1
776 39 1
776 41 1
776 42 1
776 44 1
776 311 1
776 312 1
776 313 1
776 314 1
777 301 1
778 306 1
779 306 1
780 306 1
781 306 1
782 306 1
783 3 1
784 315 1
785 315 1
786 316 1
787 316 1
788 317 1
788 318 1
789 317 1
789 318 1
790 3 1
791 3 1
792 319 1
793 320 1
794 10 1
795 19 1
796 27 1
797 3 1
798 10 1
799 3 1
800 3 1
801 26 1
802 321 1
803 26 1
804 26 1
805 26 1
806 26 1
807 26 1
808 322 1
809 322 1
810 322 1
811 323 1
812 26 1
813 26 1
814 26 1
815 26 1
816 26 1
817 26 1
818 26 1
819 26 1
820 26 1
821 26 1
822 26 1
823 26 1
824 26 1
825 26 1
826 26 1
827 26 1
828 26 1
829 26 1
830 26 1
831 26 1
832 26 1
833 26 1
834 26 1
835 26 1
836 26 1
837 26 1
838 26 1
839 26 1
840 26 1
841 26 1
842 26 1
843 26 1
844 323 1
845 26 1
846 26 1
847 26 1
848 26 1
849 26 1
850 26 1
851 26 1
852 26 1
853 26 1
854 26 1
855 26 1
856 26 1
857 324 1
858 325 1
859 265 1
859 266 1
859 326 1
860 266 1
860 327 1
861 328 1
862 328 1
863 329 1
864 329 1
865 329 1
866 329 1
867 329 1
868 329 1
869 3 1
870 3 1
870 20 1
871 3 1
871 20 1
872 3 1
872 20 1
873 3 1
874 3 1
875 5 1
876 219 1
877 279 1
877 330 1
878 331 1
878 332 1
879 331 1
880 333 1
881 333 1
882 333 1
883 333 1
884 334 1
885 235 1
886 265 1
886 266 1
886 335 1
887 336 1
888 336 1
889 336 1
890 336 1
891 336 1
892 336 1
893 336 1
894 336 1
895 336 1
896 336 1
897 336 1
898 336 1
899 337 1
900 338 1
901 339 1
902 339 1
903 339 1
904 339 1
905 340 1
906 341 1
907 342 1
908 342 1
909 342 1
910 342 1
911 342 1
912 342 1
913 342 1
914 342 1
915 342 1
916 342 1
917 342 1
918 342 1
919 342 1
920 343 1
921 343 1
922 343 1
923 343 1
924 343 1
925 344 1
926 345 1
927 345 1
928 346 1
929 347 1
930 348 1
931 348 1
932 348 1
933 348 1
934 349 1
935 349 1
936 349 1
937 343 1
938 198 1
939 198 1
940 198 1
941 198 1
942 198 1
943 198 1
944 198 1
945 199 1
946 199 1
947 199 1
948 199 1
949 199 1
950 199 1
951 199 1
952 199 1
953 196 1
954 163 1
954 164 1
954 165 1
955 196 1
956 350 1
957 181 1
958 181 1
959 181 1
960 181 1
961 169 1
962 169 1
963 169 1
964 169 1
965 169 1
966 169 1
967 169 1
968 169 1
969 169 1
970 169 1
971 169 1
972 169 1
973 170 1
974 170 1
975 170 1
976 170 1
977 170 1
978 170 1
979 170 1
980 170 1
981 170 1
982 170 1
983 171 1
984 171 1
985 171 1
986 171 1
987 188 1
988 188 1
989 188 1
990 188 1
991 188 1
992 179 1
993 179 1
994 179 1
995 179 1
996 179 1
997 180 1
998 180 1
999 180 1
1000 180 1
1001 180 1
1002 180 1
1003 180 1
1004 180 1
1005 180 1
1006 351 1
1007 351 1
1008 351 1
1009 172 1
1010 172 1
1011 172 1
1012 172 1
1013 172 1
1014 172 1
1015 172 1
1016 352 1
1017 352 1
1018 352 1
1019 352 1
1020 352 1
1021 352 1
1022 352 1
1023 352 1
1024 352 1
1025 353 1
1026 353 1
1027 353 1
1028 353 1
1029 353 1
1030 353 1
1031 184 1
1032 184 1
1033 184 1
1034 184 1
1035 184 1
1036 184 1
1037 184 1
1038 184 1
1039 184 1
1040 184 1
1041 186 1
1042 186 1
1043 186 1
1044 186 1
1045 186 1
1046 186 1
1047 186 1
1048 186 1
1049 186 1
1050 354 1
1051 354 1
1052 354 1
1053 354 1
1054 355 1
1055 355 1
1056 355 1
1057 355 1
1058 355 1
1059 356 1
1060 356 1
1061 356 1
1062 356 1
1063 356 1
1064 173 1
1065 173 1
1066 173 1
1067 173 1
1068 173 1
1069 173 1
1070 189 1
1071 189 1
1072 189 1
1073 189 1
1074 189 1
1075 189 1
1076 357 1
1077 357 1
1078 357 1
1079 357 1
1080 358 1
1081 358 1
1082 358 1
1083 358 1
1084 358 1
1085 358 1
1086 359 1
1087 359 1
1088 360 1
1089 361 1
1090 361 1
1091 361 1
1092 361 1
1093 361 1
1094 193 1
1095 193 1
1096 193 1
1097 193 1
1098 193 1
1099 193 1
1100 362 1
1101 362 1
1102 171 1
1102 174 1
1102 363 1
1102 364 1
1103 365 1
1104 366 1
1105 366 1
1106 120 1
1107 367 1
1108 367 1
1109 367 1
1110 368 1
1111 368 1
1112 369 1
1113 369 1
1114 369 1
1115 57 1
1116 57 1
1117 57 1
1118 57 1
1119 57 1
1120 57 1
1121 370 1
1122 370 1
1123 58 1
1124 58 1
1125 58 1
1126 58 1
1127 58 1
1128 58 1
1129 371 1
1130 371 1
1131 371 1
1132 59 1
1133 59 1
1134 59 1
1135 59 1
1136 372 1
1137 372 1
1138 372 1
1139 372 1
1140 60 1
1141 60 1
1142 60 1
1143 60 1
1144 60 1
1145 372 1
1146 372 1
1147 372 1
1148 372 1
1149 372 1
1150 373 1
1151 373 1
1152 64 1
1153 64 1
1154 64 1
1155 64 1
1156 67 1
1157 67 1
1158 67 1
1159 68 1
1160 68 1
1161 68 1
1162 70 1
1163 70 1
1164 70 1
1165 71 1
1166 71 1
1167 71 1
1168 71 1
1169 71 1
1170 71 1
1171 374 1
1172 374 1
1173 374 1
1174 374 1
1175 374 1
1176 374 1
1177 374 1
1178 374 1
1179 73 1
1180 73 1
1181 73 1
1182 73 1
1183 74 1
1184 74 1
1185 74 1
1186 74 1
1187 74 1
1188 375 1
1189 375 1
1190 375 1
1191 376 1
1192 376 1
1193 75 1
1194 75 1
1195 76 1
1196 76 1
1197 76 1
1198 198 1
1198 377 1
1199 77 1
1200 77 1
1201 77 1
1202 77 1
1203 77 1
1204 77 1
1205 78 1
1206 78 1
1207 78 1
1208 103 1
1209 103 1
1210 79 1
1211 79 1
1212 79 1
1213 79 1
1214 79 1
1215 79 1
1216 79 1
1217 378 1
1218 378 1
1219 379 1
1220 379 1
1221 81 1
1222 81 1
1223 81 1
1224 81 1
1225 82 1
1226 82 1
1227 82 1
1228 82 1
1229 82 1
1230 84 1
1231 84 1
1232 84 1
1233 380 1
1234 380 1
1235 380 1
1236 380 1
1237 50 1
1238 50 1
1239 50 1
1240 50 1
1241 50 1
1242 50 1
1243 50 1
1244 381 1
1245 381 1
1246 381 1
1247 86 1
1248 86 1
1249 86 1
1250 86 1
1251 87 1
1252 87 1
1253 87 1
1254 87 1
1255 87 1
1256 382 1
1257 66 1
1258 66 1
1259 65 1
1260 65 1
1261 65 1
1262 65 1
1263 89 1
1264 89 1
1265 89 1
1266 90 1
1267 90 1
1268 90 1
1269 90 1
1270 92 1
1271 92 1
1272 92 1
1273 92 1
1274 92 1
1275 93 1
1276 93 1
1277 93 1
1278 116 1
1279 116 1
1280 116 1
1281 116 1
1282 116 1
1283 383 1
1283 384 1
1284 94 1
1285 94 1
1286 94 1
1287 94 1
1288 95 1
1289 95 1
1290 385 1
1291 385 1
1292 97 1
1293 97 1
1294 99 1
1295 99 1
1296 99 1
1297 100 1
1298 100 1
1299 100 1
1300 100 1
1301 100 1
1302 100 1
1303 100 1
1304 100 1
1305 102 1
1306 102 1
1307 104 1
1308 104 1
1309 105 1
1310 105 1
1311 105 1
1312 105 1
1313 105 1
1314 106 1
1315 69 1
1316 69 1
1317 69 1
1318 69 1
1319 69 1
1320 386 1
1321 386 1
1322 386 1
1323 387 1
1324 387 1
1325 387 1
1326 387 1
1327 388 1
1328 388 1
1329 388 1
1330 388 1
1331 388 1
1332 389 1
1333 389 1
1334 109 1
1335 109 1
1336 109 1
1337 109 1
1338 109 1
1339 109 1
1340 109 1
1341 109 1
1342 109 1
1343 390 1
1344 390 1
1345 390 1
1346 390 1
1347 390 1
1348 110 1
1349 110 1
1350 110 1
1351 85 1
1352 111 1
1352 113 1
1353 391 1
1354 391 1
1355 391 1
1356 392 1
1357 392 1
1358 393 1
1359 393 1
1360 394 1
1361 394 1
1362 111 1
1363 111 1
1364 111 1
1365 111 1
1366 112 1
1367 112 1
1368 115 1
1369 115 1
1370 115 1
1371 115 1
1372 115 1
1373 395 1
1374 396 1
1375 396 1
1376 397 1
1377 397 1
1378 397 1
1379 398 1
1380 398 1
1381 399 1
1382 399 1
1383 400 1
1384 83 1
1385 83 1
1386 83 1
1387 83 1
1388 83 1
1389 83 1
1390 119 1
1391 119 1
1392 119 1
1393 119 1
1394 119 1
1395 401 1
1396 401 1
1397 121 1
1398 121 1
1399 121 1
1400 121 1
1401 402 1
1402 402 1
1403 403 1
1404 403 1
1405 403 1
1406 403 1
1407 404 1
1408 404 1
1409 122 1
1410 122 1
1411 122 1
1412 122 1
1413 122 1
1414 122 1
1415 122 1
1416 113 1
1417 113 1
1418 113 1
1419 113 1
1420 342 1
1421 343 1
1422 70 1
1423 71 1
1424 71 1
1425 74 1
1426 77 1
1427 79 1
1428 82 1
1429 381 1
1430 87 1
1431 385 1
1432 100 1
1433 105 1
1434 109 1
1435 168 1
1436 168 1
1437 405 1
1438 406 1
1439 339 1
1440 339 1
1441 340 1
1442 340 1
1443 341 1
1444 342 1
1445 342 1
1446 349 1
1447 349 1
1448 343 1
1449 343 1
1450 344 1
1451 345 1
1452 345 1
1453 407 1
1454 408 1
1455 348 1
1456 348 1
1457 196 1
1458 196 1
1459 198 1
1460 198 1
1461 199 1
1462 199 1
1463 182 1
1464 182 1
1465 169 1
1466 169 1
1467 170 1
1468 170 1
1469 171 1
1470 171 1
1471 188 1
1472 188 1
1473 179 1
1474 179 1
1475 180 1
1476 180 1
1477 351 1
1478 351 1
1479 172 1
1480 172 1
1481 352 1
1482 352 1
1483 353 1
1484 353 1
1485 184 1
1486 184 1
1487 186 1
1488 186 1
1489 354 1
1490 354 1
1491 355 1
1492 355 1
1493 356 1
1494 356 1
1495 409 1
1496 189 1
1497 189 1
1498 357 1
1499 357 1
1500 358 1
1501 358 1
1502 359 1
1503 360 1
1504 361 1
1505 361 1
1506 193 1
1507 193 1
1508 173 1
1509 171 1
1509 174 1
1509 363 1
1509 364 1
1510 362 1
1511 366 1
1512 367 1
1513 368 1
1514 57 1
1515 58 1
1516 371 1
1517 59 1
1518 372 1
1519 60 1
1520 372 1
1521 64 1
1522 68 1
1523 70 1
1524 71 1
1525 374 1
1526 74 1
1527 75 1
1528 76 1
1529 77 1
1530 78 1
1531 79 1
1532 82 1
1533 84 1
1534 85 1
1535 50 1
1536 381 1
1537 410 1
1538 87 1
1539 66 1
1540 65 1
1541 411 1
1542 412 1
1543 93 1
1544 116 1
1545 94 1
1546 95 1
1547 97 1
1548 99 1
1549 100 1
1550 102 1
1551 104 1
1552 105 1
1553 69 1
1554 388 1
1555 109 1
1556 390 1
1557 110 1
1558 391 1
1559 111 1
1560 115 1
1561 397 1
1562 83 1
1563 119 1
1564 121 1
1565 366 1
1566 120 1
1567 367 1
1568 369 1
1569 57 1
1570 370 1
1571 58 1
1572 371 1
1573 59 1
1574 372 1
1575 60 1
1576 372 1
1577 373 1
1578 64 1
1579 67 1
1580 67 1
1581 68 1
1582 70 1
1583 71 1
1584 374 1
1585 73 1
1586 74 1
1587 375 1
1588 376 1
1589 376 1
1590 75 1
1591 77 1
1592 78 1
1593 103 1
1594 103 1
1595 79 1
1596 378 1
1597 379 1
1598 379 1
1599 81 1
1600 81 1
1601 380 1
1602 380 1
1603 85 1
1604 50 1
1605 381 1
1606 410 1
1607 87 1
1608 382 1
1609 382 1
1610 66 1
1611 65 1
1612 411 1
1613 412 1
1614 92 1
1615 93 1
1616 413 1
1617 116 1
1618 94 1
1619 95 1
1620 385 1
1621 385 1
1622 97 1
1623 99 1
1624 100 1
1625 100 1
1626 106 1
1627 386 1
1628 387 1
1629 389 1
1630 392 1
1631 393 1
1632 394 1
1633 112 1
1634 414 1
1635 396 1
1636 398 1
1637 401 1
1638 121 1
1639 402 1
1640 404 1
1641 415 1
1642 403 1
1643 372 1
1644 102 1
1645 104 1
1646 105 1
1647 69 1
1648 387 1
1649 109 1
1650 390 1
1651 110 1
1652 392 1
1653 111 1
1654 112 1
1655 115 1
1656 396 1
1657 397 1
1658 83 1
1659 119 1
1660 401 1
1661 121 1
1662 121 1
1663 402 1
1664 403 1
1665 404 1
1666 122 1
1667 69 1
1667 72 1
1667 87 1
1667 109 1
1668 57 1
1668 85 1
1668 100 1
1668 119 1
1668 378 1
1668 390 1
1668 416 1
1668 417 1
1668 418 1
1669 57 1
1669 85 1
1669 100 1
1669 119 1
1669 378 1
1669 390 1
1669 416 1
1669 417 1
1669 418 1
1670 171 1
1670 173 1
1670 174 1
1670 189 1
1670 363 1
1670 364 1
1670 419 1
1671 85 1
1671 105 1
1672 171 1
1672 174 1
1672 363 1
1672 364 1
1673 171 1
1673 174 1
1673 363 1
1673 364 1
1674 189 1
1674 351 1
1674 353 1
1674 355 1
1674 357 1
1674 419 1
1675 163 1
1675 164 1
1675 165 1
1676 169 1
1676 171 1
1676 173 1
1676 174 1
1676 352 1
1676 363 1
1676 364 1
1677 169 1
1677 171 1
1677 173 1
1677 174 1
1677 352 1
1677 363 1
1677 364 1
1678 169 1
1678 171 1
1678 173 1
1678 174 1
1678 352 1
1678 363 1
1678 364 1
1679 173 1
1680 173 1
1681 111 1
1681 420 1
1682 111 1
1682 420 1
1683 169 1
1683 171 1
1683 352 1
1684 169 1
1684 171 1
1684 352 1
1685 188 1
1685 355 1
1685 357 1
1685 365 1
1685 419 1
1686 188 1
1686 355 1
1686 357 1
1686 365 1
1686 419 1
1687 3 1
1688 19 1
1689 3 1
1690 7 1
1690 26 1
1691 7 1
1691 26 1
1692 19 1
1693 3 1
1694 3 1
1695 10 1
1696 3 1
1697 10 1
1698 19 1
1699 20 1
1700 5 1
1701 27 1
1702 264 1
1703 421 1
1704 422 1
1704 423 1
1705 424 1
1706 425 1
1707 324 1
1708 324 1
1709 426 1
1709 427 1
1710 427 1
1711 271 1
1711 310 1
1711 428 1
1711 429 1
1712 3 1
1713 20 1
1714 10 1
1715 27 1
1716 5 1
1717 3 1
1718 3 1
1719 19 1
1720 3 1
1721 3 1
1721 19 1
1722 3 1
1722 19 1
1723 3 1
1723 19 1
1724 3 1
1724 19 1
1725 3 1
1725 19 1
1726 3 1
1726 19 1
1727 3 1
1727 19 1
1728 3 1
1728 19 1
1729 3 1
1729 19 1
1730 3 1
1730 19 1
1731 3 1
1731 19 1
1732 3 1
1732 19 1
1733 3 1
1733 20 1
1734 3 1
1735 3 1
1736 3 1
1737 3 1
1738 3 1
1739 3 1
1740 3 1
1741 3 1
1741 19 1
1742 3 1
1742 19 1
1743 3 1
1743 19 1
1744 3 1
1744 19 1
1745 3 1
1745 19 1
1746 3 1
1746 19 1
1747 3 1
1747 19 1
1748 430 1
1749 430 1
1750 430 1
1751 430 1
1752 335 1
1753 265 1
1753 266 1
1754 265 1
1754 266 1
1755 431 1
1756 431 1
1757 431 1
1758 431 1
1759 432 1
1760 432 1
1761 432 1
1762 432 1
1763 432 1
1764 432 1
1765 432 1
1766 433 1
1767 433 1
