49726 1161
32 1 1
32 2 1
32 20 1
32 21 1
32 22 1
33 0 1
33 1 1
33 2 1
33 20 1
33 21 1
33 22 1
34 0 1
34 1 1
34 2 1
34 20 1
34 21 1
34 22 1
35 0 1
35 1 1
35 2 1
35 20 1
35 21 1
35 22 1
36 0 1
36 1 1
36 2 1
36 20 1
36 21 1
36 22 1
37 0 1
37 1 1
37 2 1
37 20 1
37 21 1
37 22 1
38 0 1
38 1 1
38 2 1
38 20 1
38 21 1
38 22 1
39 0 1
39 1 1
39 2 1
39 20 1
39 21 1
39 22 1
40 0 1
40 1 1
40 2 1
40 20 1
40 21 1
40 22 1
41 0 1
41 1 1
41 2 1
41 20 1
41 21 1
41 22 1
42 0 1
42 1 1
42 2 1
42 20 1
42 21 1
42 22 1
43 0 1
43 1 1
43 2 1
43 21 1
43 22 1
44 0 1
44 1 1
44 2 1
44 21 1
44 22 1
45 0 1
45 1 1
45 2 1
45 21 1
45 22 1
46 0 1
46 1 1
46 2 1
46 20 1
46 21 1
46 22 1
47 0 1
47 1 1
47 2 1
47 20 1
47 21 1
47 22 1
48 0 1
48 1 1
48 2 1
48 20 1
48 21 1
48 22 1
49 0 1
49 1 1
49 2 1
49 20 1
49 21 1
49 22 1
50 0 1
50 1 1
50 2 1
50 20 1
50 21 1
50 22 1
51 0 1
51 1 1
51 2 1
51 20 1
51 21 1
51 22 1
52 0 1
52 1 1
52 2 1
52 20 1
52 21 1
52 22 1
53 0 1
53 1 1
53 2 1
53 20 1
53 21 1
53 22 1
54 0 1
54 1 1
54 2 1
54 20 1
54 21 1
54 22 1
55 0 1
55 1 1
55 2 1
55 20 1
55 21 1
55 22 1
56 0 1
56 1 1
56 2 1
56 20 1
56 21 1
56 22 1
57 0 1
57 1 1
57 2 1
57 20 1
57 21 1
57 22 1
58 0 1
58 1 1
58 2 1
58 20 1
58 21 1
58 22 1
59 0 1
59 1 1
59 2 1
59 20 1
59 21 1
59 22 1
60 0 1
60 1 1
60 2 1
60 20 1
60 21 1
60 22 1
61 0 1
61 1 1
61 2 1
61 20 1
61 21 1
61 22 1
62 0 1
62 1 1
62 2 1
62 20 1
62 21 1
62 22 1
63 0 1
63 1 1
63 2 1
63 20 1
63 21 1
63 22 1
64 0 1
64 1 1
64 2 1
64 20 1
64 21 1
64 22 1
65 0 1
65 1 1
65 2 1
65 20 1
65 21 1
65 22 1
66 0 1
66 1 1
66 2 1
66 20 1
66 21 1
66 22 1
67 0 1
67 1 1
67 2 1
67 20 1
67 21 1
67 22 1
68 0 1
68 1 1
68 2 1
68 20 1
68 21 1
68 22 1
69 0 1
69 1 1
69 2 1
69 20 1
69 21 1
69 22 1
70 0 1
70 1 1
70 2 1
70 20 1
70 21 1
70 22 1
71 0 1
71 1 1
71 2 1
71 20 1
71 21 1
71 22 1
72 0 1
72 1 1
72 2 1
72 20 1
72 21 1
72 22 1
73 0 1
73 1 1
73 2 1
73 20 1
73 21 1
73 22 1
74 0 1
74 1 1
74 2 1
74 20 1
74 21 1
74 22 1
75 0 1
75 1 1
75 2 1
75 20 1
75 21 1
75 22 1
76 0 1
76 1 1
76 2 1
76 20 1
76 21 1
76 22 1
77 0 1
77 1 1
77 2 1
77 20 1
77 21 1
77 22 1
78 0 1
78 1 1
78 2 1
78 20 1
78 21 1
78 22 1
79 0 1
79 1 1
79 2 1
79 20 1
79 21 1
79 22 1
80 0 1
80 1 1
80 2 1
80 20 1
80 21 1
80 22 1
81 0 1
81 1 1
81 2 1
81 20 1
81 21 1
81 22 1
82 0 1
82 1 1
82 2 1
82 20 1
82 21 1
82 22 1
83 0 1
83 1 1
83 2 1
83 20 1
83 21 1
83 22 1
84 0 1
84 1 1
84 2 1
84 20 1
84 21 1
84 22 1
85 0 1
85 1 1
85 2 1
85 20 1
85 21 1
85 22 1
86 0 1
86 1 1
86 2 1
86 20 1
86 21 1
86 22 1
87 0 1
87 1 1
87 2 1
87 20 1
87 21 1
87 22 1
88 0 1
88 1 1
88 2 1
88 20 1
88 21 1
88 22 1
89 0 1
89 1 1
89 2 1
89 20 1
89 21 1
89 22 1
90 0 1
90 1 1
90 2 1
90 20 1
90 21 1
90 22 1
91 0 1
91 1 1
91 2 1
91 20 1
91 21 1
91 22 1
92 0 1
92 1 1
92 2 1
92 20 1
92 21 1
92 22 1
93 0 1
93 1 1
93 2 1
93 20 1
93 21 1
93 22 1
94 0 1
94 1 1
94 2 1
94 20 1
94 21 1
94 22 1
95 0 1
95 1 1
95 2 1
95 20 1
95 21 1
95 22 1
96 0 1
96 1 1
96 2 1
96 20 1
96 21 1
96 22 1
97 0 1
97 1 1
97 2 1
97 20 1
97 21 1
97 22 1
98 0 1
98 1 1
98 2 1
98 20 1
98 21 1
98 22 1
99 0 1
99 1 1
99 2 1
99 20 1
99 21 1
99 22 1
100 0 1
100 1 1
100 2 1
100 20 1
100 21 1
100 22 1
101 0 1
101 1 1
101 2 1
101 20 1
101 21 1
101 22 1
102 0 1
102 1 1
102 2 1
102 20 1
102 21 1
102 22 1
103 0 1
103 1 1
103 2 1
103 20 1
103 21 1
103 22 1
104 0 1
104 1 1
104 2 1
104 21 1
104 22 1
105 0 1
105 1 1
105 2 1
105 21 1
105 22 1
106 0 1
106 1 1
106 2 1
106 20 1
106 21 1
106 22 1
107 0 1
107 1 1
107 2 1
107 20 1
107 21 1
107 22 1
108 0 1
108 1 1
108 2 1
108 20 1
108 21 1
108 22 1
109 0 1
109 1 1
109 2 1
109 20 1
109 21 1
109 22 1
110 0 1
110 1 1
110 2 1
110 21 1
110 22 1
111 0 1
111 1 1
111 2 1
111 21 1
111 22 1
112 0 1
112 1 1
112 2 1
112 21 1
112 22 1
113 0 1
113 1 1
113 2 1
113 21 1
113 22 1
114 0 1
114 1 1
114 2 1
114 19 1
114 20 1
114 21 1
114 22 1
115 0 1
115 1 1
115 2 1
115 19 1
115 20 1
115 21 1
115 22 1
116 0 1
116 1 1
116 2 1
116 19 1
116 20 1
116 21 1
116 22 1
117 0 1
117 1 1
117 2 1
117 19 1
117 20 1
117 21 1
117 22 1
118 0 1
118 1 1
118 2 1
118 19 1
118 20 1
118 21 1
118 22 1
119 0 1
119 1 1
119 2 1
119 20 1
119 21 1
119 22 1
120 0 1
120 1 1
120 2 1
120 20 1
120 21 1
120 22 1
121 0 1
121 1 1
121 2 1
121 20 1
121 21 1
121 22 1
122 0 1
122 1 1
122 2 1
122 20 1
122 21 1
122 22 1
123 0 1
123 1 1
123 2 1
123 21 1
123 22 1
124 0 1
124 1 1
124 2 1
124 21 1
124 22 1
125 0 1
125 1 1
125 2 1
125 20 1
125 21 1
125 22 1
126 0 1
126 1 1
126 2 1
126 20 1
126 21 1
126 22 1
127 0 1
127 1 1
127 2 1
127 20 1
127 23 1
127 24 1
128 0 1
128 1 1
128 2 1
128 20 1
128 21 1
128 22 1
129 0 1
129 1 1
129 2 1
129 20 1
129 21 1
129 22 1
130 0 1
130 1 1
130 2 1
130 20 1
130 21 1
130 22 1
131 0 1
131 1 1
131 2 1
131 20 1
131 21 1
131 22 1
132 0 1
132 1 1
132 2 1
132 20 1
132 21 1
132 22 1
133 0 1
133 1 1
133 2 1
133 20 1
133 21 1
133 22 1
134 0 1
134 1 1
134 2 1
134 20 1
134 21 1
134 22 1
135 0 1
135 1 1
135 2 1
135 20 1
135 21 1
135 22 1
136 0 1
136 1 1
136 2 1
136 20 1
136 21 1
136 22 1
137 0 1
137 1 1
137 2 1
137 20 1
137 21 1
137 22 1
138 0 1
138 1 1
138 2 1
138 20 1
138 21 1
138 22 1
139 0 1
139 1 1
139 2 1
139 20 1
139 21 1
139 22 1
140 0 1
140 1 1
140 2 1
140 20 1
140 21 1
140 22 1
141 0 1
141 1 1
141 2 1
141 20 1
141 21 1
141 22 1
142 0 1
142 1 1
142 2 1
142 20 1
142 21 1
142 22 1
143 0 1
143 1 1
143 2 1
143 20 1
143 21 1
143 22 1
144 0 1
144 1 1
144 2 1
144 25 1
144 26 1
144 27 1
145 0 1
145 1 1
145 2 1
145 25 1
145 26 1
145 27 1
146 0 1
146 2 1
146 25 1
146 26 1
146 28 1
147 0 1
147 2 1
147 25 1
147 26 1
147 28 1
148 0 1
148 1 1
148 2 1
148 25 1
148 26 1
148 28 1
149 0 1
149 1 1
149 2 1
149 25 1
149 26 1
149 28 1
150 0 1
150 1 1
150 2 1
150 24 1
150 25 1
150 26 1
151 0 1
151 1 1
151 2 1
151 24 1
151 25 1
151 26 1
152 0 1
152 1 1
152 2 1
152 25 1
152 26 1
152 29 1
153 0 1
153 1 1
153 2 1
153 25 1
153 26 1
153 29 1
154 0 1
154 1 1
154 2 1
154 25 1
154 26 1
154 27 1
155 0 1
155 1 1
155 2 1
155 25 1
155 26 1
155 27 1
156 0 1
156 1 1
156 2 1
156 25 1
156 26 1
156 28 1
157 0 1
157 1 1
157 2 1
157 25 1
157 26 1
157 28 1
158 0 1
158 1 1
158 2 1
158 25 1
158 26 1
158 30 1
159 0 1
159 1 1
159 2 1
159 25 1
159 26 1
159 30 1
160 0 1
160 1 1
160 2 1
160 25 1
160 26 1
160 27 1
161 0 1
161 1 1
161 2 1
161 25 1
161 26 1
161 27 1
162 0 1
162 1 1
162 2 1
162 25 1
162 26 1
162 30 1
163 0 1
163 1 1
163 2 1
163 25 1
163 26 1
163 30 1
164 0 1
164 1 1
164 2 1
164 25 1
164 26 1
164 31 1
165 0 1
165 1 1
165 2 1
165 25 1
165 26 1
165 31 1
166 0 1
166 1 1
166 2 1
166 25 1
166 26 1
166 32 1
167 0 1
167 1 1
167 2 1
167 25 1
167 26 1
167 32 1
168 0 1
168 1 1
168 2 1
168 25 1
168 26 1
168 33 1
168 34 1
169 0 1
169 1 1
169 2 1
169 25 1
169 26 1
169 33 1
169 34 1
170 0 1
170 1 1
170 2 1
170 25 1
170 26 1
170 35 1
171 0 1
171 1 1
171 2 1
171 25 1
171 26 1
171 35 1
172 0 1
172 1 1
172 2 1
172 25 1
172 26 1
172 32 1
173 0 1
173 1 1
173 2 1
173 25 1
173 26 1
173 32 1
174 0 1
174 1 1
174 2 1
174 25 1
174 26 1
174 34 1
174 36 1
175 0 1
175 1 1
175 2 1
175 25 1
175 26 1
175 34 1
175 36 1
176 0 1
176 1 1
176 2 1
176 25 1
176 26 1
176 34 1
176 36 1
177 0 1
177 1 1
177 2 1
177 25 1
177 26 1
177 34 1
177 36 1
178 0 1
178 1 1
178 2 1
178 25 1
178 26 1
178 27 1
179 0 1
179 1 1
179 2 1
179 25 1
179 26 1
179 27 1
180 0 1
180 1 1
180 2 1
180 25 1
180 26 1
180 32 1
181 0 1
181 1 1
181 2 1
181 25 1
181 26 1
181 32 1
182 0 1
182 1 1
182 2 1
182 25 1
182 26 1
182 37 1
183 0 1
183 1 1
183 2 1
183 25 1
183 26 1
183 37 1
184 0 1
184 1 1
184 2 1
184 25 1
184 26 1
184 38 1
185 0 1
185 1 1
185 2 1
185 25 1
185 26 1
185 38 1
186 0 1
186 1 1
186 2 1
186 25 1
186 26 1
186 28 1
187 0 1
187 1 1
187 2 1
187 25 1
187 26 1
187 28 1
188 0 1
188 1 1
188 2 1
188 25 1
188 26 1
188 30 1
189 0 1
189 1 1
189 2 1
189 25 1
189 26 1
189 30 1
190 0 1
190 1 1
190 2 1
190 25 1
190 26 1
190 28 1
191 0 1
191 1 1
191 2 1
191 25 1
191 26 1
191 28 1
192 0 1
192 1 1
192 2 1
192 25 1
192 26 1
192 27 1
193 0 1
193 1 1
193 2 1
193 25 1
193 26 1
193 27 1
194 0 1
194 1 1
194 2 1
194 25 1
194 26 1
194 27 1
195 0 1
195 1 1
195 2 1
195 25 1
195 26 1
195 27 1
196 0 1
196 1 1
196 2 1
196 25 1
196 26 1
196 29 1
197 0 1
197 1 1
197 2 1
197 25 1
197 26 1
197 29 1
198 0 1
198 1 1
198 2 1
198 25 1
198 26 1
198 30 1
199 0 1
199 1 1
199 2 1
199 25 1
199 26 1
199 30 1
200 0 1
200 1 1
200 2 1
200 25 1
200 26 1
200 35 1
201 0 1
201 1 1
201 2 1
201 25 1
201 26 1
201 35 1
202 0 1
202 1 1
202 2 1
202 25 1
202 26 1
202 35 1
203 0 1
203 1 1
203 2 1
203 25 1
203 26 1
203 35 1
204 0 1
204 1 1
204 2 1
204 25 1
204 26 1
204 33 1
204 34 1
205 0 1
205 1 1
205 2 1
205 25 1
205 26 1
205 33 1
205 34 1
206 0 1
206 1 1
206 2 1
206 25 1
206 26 1
206 32 1
207 0 1
207 1 1
207 2 1
207 25 1
207 26 1
207 32 1
208 0 1
208 1 1
208 2 1
208 25 1
208 26 1
208 30 1
209 0 1
209 1 1
209 2 1
209 25 1
209 26 1
209 30 1
210 0 1
210 1 1
210 2 1
210 25 1
210 26 1
210 28 1
211 0 1
211 1 1
211 2 1
211 25 1
211 26 1
211 28 1
212 0 1
212 1 1
212 2 1
212 25 1
212 26 1
212 30 1
213 0 1
213 1 1
213 2 1
213 25 1
213 26 1
213 30 1
214 0 1
214 1 1
214 2 1
214 25 1
214 26 1
214 33 1
214 34 1
215 0 1
215 1 1
215 2 1
215 25 1
215 26 1
215 33 1
215 34 1
216 0 1
216 1 1
216 2 1
216 25 1
216 26 1
216 27 1
217 0 1
217 1 1
217 2 1
217 25 1
217 26 1
217 27 1
218 0 1
218 1 1
218 2 1
218 25 1
218 26 1
218 39 1
218 40 1
219 0 1
219 1 1
219 2 1
219 25 1
219 26 1
219 39 1
219 40 1
220 0 1
220 1 1
220 2 1
220 25 1
220 26 1
220 39 1
220 40 1
221 0 1
221 1 1
221 2 1
221 25 1
221 26 1
221 39 1
221 40 1
222 0 1
222 1 1
222 2 1
222 8 1
222 20 1
222 41 1
222 42 1
222 43 1
222 44 1
222 45 1
223 0 1
223 1 1
223 2 1
223 8 1
223 20 1
223 41 1
223 42 1
223 43 1
223 44 1
223 45 1
224 0 1
224 1 1
224 2 1
224 8 1
224 20 1
224 41 1
224 42 1
224 43 1
224 44 1
224 45 1
225 0 1
225 1 1
225 2 1
225 20 1
225 46 1
225 47 1
226 0 1
226 1 1
226 2 1
226 20 1
226 46 1
226 47 1
227 0 1
227 1 1
227 2 1
227 20 1
227 46 1
227 47 1
228 0 1
228 1 1
228 2 1
228 20 1
228 46 1
228 47 1
229 0 1
229 1 1
229 2 1
229 8 1
229 20 1
229 41 1
229 42 1
229 43 1
229 44 1
229 45 1
230 0 1
230 1 1
230 2 1
230 8 1
230 20 1
230 41 1
230 42 1
230 43 1
230 44 1
230 45 1
231 0 1
231 1 1
231 2 1
231 20 1
231 48 1
231 49 1
232 0 1
232 1 1
232 2 1
232 20 1
232 39 1
232 40 1
233 0 1
233 1 1
233 2 1
233 20 1
233 39 1
233 40 1
234 0 1
234 1 1
234 2 1
234 20 1
234 39 1
234 40 1
235 0 1
235 1 1
235 2 1
235 20 1
235 39 1
235 40 1
236 0 1
236 1 1
236 2 1
236 20 1
236 39 1
236 40 1
237 0 1
237 1 1
237 2 1
237 39 1
237 40 1
238 0 1
238 1 1
238 2 1
238 39 1
238 40 1
239 0 1
239 1 1
239 2 1
239 20 1
239 39 1
239 40 1
240 0 1
240 1 1
240 2 1
240 20 1
240 39 1
240 40 1
241 0 1
241 1 1
241 2 1
241 20 1
241 39 1
241 40 1
242 0 1
242 1 1
242 2 1
242 20 1
242 39 1
242 40 1
243 0 1
243 1 1
243 2 1
243 20 1
243 39 1
243 40 1
244 0 1
244 1 1
244 2 1
244 20 1
244 39 1
244 40 1
245 0 1
245 1 1
245 2 1
245 20 1
245 39 1
245 40 1
246 0 1
246 1 1
246 2 1
246 20 1
246 39 1
246 40 1
247 0 1
247 1 1
247 2 1
247 20 1
247 39 1
247 40 1
248 0 1
248 1 1
248 2 1
248 20 1
248 39 1
248 40 1
249 0 1
249 1 1
249 2 1
249 20 1
249 39 1
249 40 1
250 0 1
250 1 1
250 2 1
250 20 1
250 39 1
250 40 1
251 0 1
251 1 1
251 2 1
251 20 1
251 39 1
251 40 1
252 0 1
252 1 1
252 2 1
252 20 1
252 39 1
252 40 1
253 0 1
253 1 1
253 2 1
253 20 1
253 39 1
253 40 1
254 0 1
254 1 1
254 2 1
254 20 1
254 39 1
254 40 1
255 0 1
255 1 1
255 2 1
255 20 1
255 39 1
255 40 1
256 0 1
256 1 1
256 2 1
256 20 1
256 39 1
256 40 1
257 0 1
257 1 1
257 2 1
257 20 1
257 39 1
257 40 1
258 0 1
258 1 1
258 2 1
258 20 1
258 39 1
258 40 1
259 0 1
259 1 1
259 2 1
259 20 1
259 39 1
259 40 1
260 0 1
260 1 1
260 2 1
260 20 1
260 39 1
260 40 1
261 0 1
261 1 1
261 2 1
261 20 1
261 39 1
261 40 1
262 0 1
262 1 1
262 2 1
262 20 1
262 39 1
262 40 1
263 0 1
263 1 1
263 2 1
263 20 1
263 39 1
263 40 1
264 0 1
264 1 1
264 2 1
264 20 1
264 39 1
264 40 1
265 0 1
265 1 1
265 2 1
265 20 1
265 39 1
265 40 1
266 0 1
266 1 1
266 2 1
266 20 1
266 39 1
266 40 1
267 0 1
267 1 1
267 2 1
267 20 1
267 39 1
267 40 1
268 0 1
268 1 1
268 2 1
268 20 1
268 39 1
268 40 1
269 0 1
269 1 1
269 2 1
269 20 1
269 39 1
269 40 1
270 0 1
270 1 1
270 2 1
270 20 1
270 39 1
270 40 1
271 0 1
271 1 1
271 2 1
271 20 1
271 39 1
271 40 1
272 0 1
272 1 1
272 2 1
272 20 1
272 39 1
272 40 1
273 0 1
273 1 1
273 2 1
273 20 1
273 39 1
273 40 1
274 0 1
274 1 1
274 2 1
274 20 1
274 39 1
274 40 1
275 0 1
275 1 1
275 2 1
275 20 1
275 39 1
275 40 1
276 0 1
276 1 1
276 2 1
276 20 1
276 39 1
276 40 1
277 0 1
277 1 1
277 2 1
277 20 1
277 39 1
277 40 1
278 0 1
278 1 1
278 2 1
278 20 1
278 39 1
278 40 1
279 0 1
279 1 1
279 2 1
279 20 1
279 39 1
279 40 1
280 0 1
280 1 1
280 2 1
280 20 1
280 39 1
280 40 1
281 0 1
281 1 1
281 2 1
281 20 1
281 39 1
281 40 1
282 0 1
282 1 1
282 2 1
282 20 1
282 39 1
282 40 1
283 0 1
283 1 1
283 2 1
283 20 1
283 39 1
283 40 1
284 0 1
284 1 1
284 2 1
284 20 1
284 50 1
284 51 1
284 52 1
285 0 1
285 1 1
285 2 1
285 20 1
285 50 1
285 51 1
285 52 1
286 0 1
286 1 1
286 2 1
286 20 1
286 50 1
286 51 1
286 52 1
287 0 1
287 1 1
287 2 1
287 20 1
287 50 1
287 51 1
287 52 1
288 0 1
288 1 1
288 2 1
288 20 1
288 50 1
288 51 1
288 52 1
289 0 1
289 1 1
289 2 1
289 20 1
289 50 1
289 53 1
290 0 1
290 1 1
290 2 1
290 20 1
290 50 1
290 53 1
291 0 1
291 1 1
291 2 1
291 20 1
291 50 1
291 53 1
292 0 1
292 1 1
292 2 1
292 20 1
292 50 1
292 53 1
293 0 1
293 1 1
293 2 1
293 20 1
293 50 1
293 53 1
294 0 1
294 1 1
294 2 1
294 20 1
294 50 1
294 53 1
295 0 1
295 1 1
295 2 1
295 20 1
295 50 1
295 53 1
296 0 1
296 1 1
296 2 1
296 20 1
296 50 1
296 53 1
297 0 1
297 1 1
297 2 1
297 20 1
297 50 1
297 53 1
298 54 1
298 55 1
298 56 1
298 57 1
298 58 1
299 54 1
299 55 1
299 56 1
299 57 1
299 58 1
300 54 1
300 55 1
300 56 1
300 57 1
300 58 1
301 13 1
301 14 1
302 13 1
302 14 1
303 13 1
303 14 1
304 13 1
304 14 1
305 59 1
305 60 1
305 61 1
305 62 1
305 63 1
305 64 1
306 65 1
306 66 1
307 67 1
307 68 1
308 67 1
308 68 1
309 15 1
309 16 1
310 15 1
310 16 1
311 69 1
311 70 1
312 13 1
312 14 1
313 13 1
313 14 1
314 13 1
314 14 1
315 13 1
315 14 1
316 13 1
316 14 1
317 13 1
317 14 1
318 13 1
318 14 1
319 13 1
319 14 1
320 13 1
320 14 1
321 13 1
321 14 1
322 71 1
322 72 1
323 71 1
323 72 1
324 73 1
325 74 1
325 75 1
325 76 1
325 77 1
326 78 1
326 79 1
327 80 1
327 81 1
328 80 1
328 81 1
329 82 1
329 83 1
330 82 1
330 83 1
331 74 1
331 84 1
331 85 1
332 71 1
332 72 1
333 71 1
333 72 1
334 71 1
334 72 1
335 80 1
335 81 1
336 86 1
336 87 1
337 88 1
337 89 1
338 88 1
338 89 1
339 88 1
339 89 1
340 65 1
340 66 1
340 90 1
340 91 1
340 92 1
340 93 1
340 94 1
340 95 1
340 96 1
341 97 1
341 98 1
342 97 1
342 98 1
343 99 1
343 100 1
344 80 1
344 81 1
345 71 1
345 72 1
346 71 1
346 72 1
347 71 1
347 72 1
348 71 1
348 72 1
349 101 1
349 102 1
349 103 1
349 104 1
349 105 1
350 106 1
350 107 1
351 106 1
351 107 1
352 106 1
352 107 1
353 106 1
353 107 1
354 106 1
354 107 1
355 108 1
355 109 1
356 54 1
356 55 1
356 56 1
356 57 1
356 58 1
357 110 1
357 111 1
357 112 1
357 113 1
357 114 1
358 15 1
358 16 1
359 115 1
359 116 1
360 117 1
360 118 1
360 119 1
360 120 1
361 73 1
361 88 1
361 89 1
361 117 1
361 118 1
361 119 1
361 120 1
362 121 1
362 122 1
363 88 1
363 89 1
364 88 1
364 89 1
365 88 1
365 89 1
366 88 1
366 89 1
367 88 1
367 89 1
368 88 1
368 89 1
369 88 1
369 89 1
370 54 1
370 55 1
370 56 1
370 57 1
370 58 1
371 123 1
371 124 1
371 125 1
371 126 1
371 127 1
372 123 1
372 124 1
372 125 1
372 126 1
372 127 1
373 60 1
373 61 1
374 60 1
374 61 1
375 60 1
375 61 1
376 60 1
376 61 1
377 60 1
377 61 1
378 60 1
378 61 1
379 60 1
379 61 1
380 13 1
380 14 1
381 13 1
381 14 1
382 13 1
382 14 1
383 13 1
383 14 1
384 13 1
384 14 1
385 128 1
385 129 1
386 128 1
386 129 1
387 128 1
387 129 1
388 1 1
388 130 1
388 131 1
388 132 1
388 133 1
389 1 1
389 130 1
389 131 1
389 132 1
389 133 1
390 1 1
390 130 1
390 131 1
390 132 1
390 133 1
391 134 1
391 135 1
391 136 1
391 137 1
392 65 1
392 66 1
393 65 1
393 66 1
394 65 1
394 66 1
395 88 1
395 89 1
396 88 1
396 89 1
397 88 1
397 89 1
398 88 1
398 89 1
399 88 1
399 89 1
400 88 1
400 89 1
401 0 1
401 1 1
401 2 1
401 3 1
401 77 1
401 138 1
401 139 1
402 140 1
402 141 1
403 15 1
403 16 1
404 142 1
404 143 1
405 54 1
405 55 1
405 56 1
405 57 1
405 58 1
406 144 1
406 145 1
406 146 1
407 147 1
407 148 1
408 147 1
408 148 1
409 147 1
409 148 1
410 147 1
410 148 1
411 147 1
411 148 1
412 147 1
412 148 1
413 15 1
413 16 1
414 115 1
414 116 1
415 115 1
415 116 1
416 80 1
416 81 1
417 80 1
417 81 1
418 88 1
418 89 1
419 88 1
419 89 1
420 88 1
420 89 1
421 88 1
421 89 1
422 88 1
422 89 1
423 88 1
423 89 1
424 88 1
424 89 1
425 88 1
425 89 1
426 88 1
426 89 1
427 88 1
427 89 1
428 88 1
428 89 1
429 88 1
429 89 1
430 88 1
430 89 1
431 88 1
431 89 1
432 88 1
432 89 1
433 88 1
433 89 1
434 88 1
434 89 1
435 88 1
435 89 1
436 88 1
436 89 1
437 88 1
437 89 1
438 88 1
438 89 1
439 13 1
439 14 1
440 149 1
440 150 1
441 149 1
441 150 1
442 149 1
442 150 1
443 149 1
443 150 1
444 149 1
444 150 1
445 149 1
445 150 1
446 149 1
446 150 1
447 149 1
447 150 1
448 149 1
448 150 1
449 149 1
449 150 1
450 151 1
450 152 1
451 151 1
451 152 1
452 153 1
452 154 1
453 80 1
453 81 1
453 155 1
453 156 1
454 59 1
454 64 1
454 157 1
455 59 1
455 64 1
455 157 1
456 59 1
456 64 1
456 157 1
457 59 1
457 64 1
457 157 1
458 59 1
458 64 1
458 157 1
459 59 1
459 64 1
459 157 1
460 106 1
460 107 1
461 78 1
461 79 1
462 78 1
462 79 1
463 78 1
463 79 1
464 0 1
464 1 1
464 2 1
464 3 1
464 77 1
464 138 1
464 139 1
465 0 1
465 1 1
465 2 1
465 3 1
465 77 1
465 138 1
465 139 1
466 0 1
466 1 1
466 2 1
466 3 1
466 77 1
466 138 1
466 139 1
467 15 1
467 16 1
468 158 1
468 159 1
469 158 1
469 159 1
470 158 1
470 159 1
471 158 1
471 159 1
472 158 1
472 159 1
473 158 1
473 159 1
474 80 1
474 81 1
474 160 1
474 161 1
474 162 1
475 80 1
475 81 1
475 160 1
475 161 1
475 162 1
476 80 1
476 81 1
476 160 1
476 161 1
476 162 1
477 149 1
477 150 1
478 59 1
478 64 1
478 157 1
479 59 1
479 64 1
479 157 1
480 59 1
480 64 1
480 157 1
481 59 1
481 64 1
481 157 1
482 59 1
482 64 1
482 157 1
483 80 1
483 81 1
484 80 1
484 81 1
485 153 1
485 154 1
486 153 1
486 154 1
487 88 1
487 89 1
487 163 1
487 164 1
488 88 1
488 89 1
488 163 1
488 164 1
489 144 1
489 145 1
489 146 1
490 151 1
491 15 1
491 16 1
492 0 1
492 1 1
492 2 1
492 3 1
493 0 1
493 1 1
493 2 1
493 3 1
494 0 1
494 1 1
494 2 1
494 3 1
495 0 1
495 1 1
495 2 1
495 3 1
496 0 1
496 1 1
496 2 1
496 3 1
497 0 1
497 1 1
497 2 1
497 3 1
498 0 1
498 1 1
498 2 1
498 3 1
499 0 1
499 1 1
499 2 1
499 3 1
500 0 1
500 1 1
500 2 1
500 3 1
501 0 1
501 1 1
501 2 1
501 3 1
502 0 1
502 1 1
