12574 864
62 13 1
62 126 1
63 127 1
63 128 1
63 129 1
63 130 1
64 131 1
64 132 1
65 26 1
65 29 1
65 40 1
66 18 1
66 133 1
67 54 1
67 55 1
67 56 1
67 59 1
68 6 1
68 134 1
69 62 1
69 115 1
70 135 1
70 136 1
71 137 1
71 138 1
72 139 1
72 140 1
73 141 1
73 142 1
74 51 1
74 133 1
74 143 1
75 144 1
75 145 1
76 146 1
76 147 1
77 148 1
77 149 1
78 103 1
78 150 1
79 49 1
79 84 1
80 28 1
80 151 1
81 152 1
81 153 1
82 154 1
82 155 1
83 156 1
83 157 1
84 15 1
84 139 1
85 158 1
85 159 1
86 2 1
86 3 1
86 4 1
87 23 1
87 29 1
87 35 1
87 39 1
88 160 1
88 161 1
89 49 1
89 50 1
89 71 1
89 84 1
89 162 1
90 72 1
90 163 1
91 139 1
91 164 1
92 165 1
92 166 1
93 167 1
93 168 1
94 115 1
94 169 1
94 170 1
95 40 1
95 171 1
96 61 1
96 103 1
96 123 1
96 172 1
97 24 1
97 96 1
98 80 1
98 81 1
99 21 1
99 173 1
100 174 1
100 175 1
101 176 1
101 177 1
101 178 1
102 122 1
102 179 1
103 130 1
103 180 1
104 181 1
104 182 1
105 129 1
105 183 1
106 184 1
107 179 1
107 181 1
108 66 1
108 108 1
109 52 1
109 185 1
110 70 1
110 186 1
111 106 1
111 187 1
112 137 1
112 174 1
112 175 1
113 188 1
113 189 1
114 108 1
114 190 1
115 157 1
115 191 1
116 2 1
116 192 1
116 193 1
116 194 1
116 195 1
117 41 1
117 51 1
117 94 1
117 95 1
117 167 1
117 196 1
117 197 1
117 198 1
117 199 1
117 200 1
117 201 1
117 202 1
117 203 1
117 204 1
117 205 1
117 206 1
117 207 1
118 208 1
119 137 1
119 174 1
120 61 1
120 123 1
121 209 1
121 210 1
122 41 1
122 51 1
122 94 1
122 95 1
122 128 1
122 167 1
122 196 1
122 197 1
122 198 1
122 199 1
122 200 1
122 201 1
122 202 1
122 203 1
122 204 1
122 205 1
122 206 1
122 207 1
123 54 1
123 211 1
124 115 1
124 212 1
125 106 1
125 189 1
126 137 1
127 137 1
127 208 1
128 54 1
128 55 1
128 56 1
128 58 1
128 59 1
129 25 1
129 30 1
129 36 1
129 41 1
130 56 1
130 58 1
131 155 1
131 213 1
132 180 1
132 214 1
133 155 1
133 215 1
134 15 1
134 216 1
135 170 1
136 49 1
136 50 1
136 71 1
136 217 1
137 13 1
138 97 1
138 98 1
139 1 1
139 17 1
139 18 1
139 74 1
139 215 1
139 218 1
139 219 1
139 220 1
139 221 1
139 222 1
139 223 1
139 224 1
139 225 1
139 226 1
139 227 1
139 228 1
140 64 1
140 229 1
141 97 1
141 100 1
142 20 1
142 21 1
142 230 1
143 231 1
143 232 1
144 209 1
144 233 1
144 234 1
144 235 1
144 236 1
145 159 1
145 209 1
145 210 1
145 233 1
145 234 1
145 235 1
145 236 1
145 237 1
145 238 1
145 239 1
145 240 1
145 241 1
145 242 1
145 243 1
145 244 1
146 115 1
146 245 1
147 246 1
147 247 1
148 74 1
148 248 1
149 13 1
149 238 1
150 62 1
150 106 1
150 249 1
151 13 1
151 27 1
152 13 1
152 209 1
153 103 1
153 250 1
154 40 1
154 251 1
155 175 1
155 252 1
156 169 1
156 251 1
157 115 1
157 169 1
158 40 1
158 75 1
158 253 1
159 137 1
159 254 1
160 212 1
160 249 1
160 255 1
160 256 1
161 74 1
161 222 1
162 183 1
162 257 1
163 17 1
163 218 1
164 4 1
165 183 1
165 198 1
165 258 1
166 72 1
166 259 1
166 260 1
167 75 1
167 261 1
168 115 1
168 170 1
169 262 1
170 263 1
171 264 1
171 265 1
171 266 1
171 267 1
172 106 1
172 268 1
173 45 1
173 269 1
174 129 1
174 270 1
175 271 1
175 272 1
176 81 1
176 256 1
177 15 1
177 45 1
177 46 1
177 139 1
177 164 1
177 216 1
177 272 1
177 273 1
177 274 1
178 275 1
178 276 1
179 277 1
180 114 1
180 155 1
181 62 1
181 158 1
182 129 1
182 278 1
183 101 1
184 29 1
184 40 1
185 107 1
185 279 1
186 155 1
186 208 1
187 231 1
187 280 1
188 281 1
189 282 1
189 283 1
190 155 1
190 284 1
191 46 1
192 23 1
192 28 1
192 160 1
193 211 1
193 285 1
193 286 1
194 183 1
194 258 1
195 69 1
195 287 1
196 212 1
196 249 1
197 71 1
197 84 1
197 162 1
197 288 1
198 14 1
198 129 1
198 130 1
198 167 1
198 168 1
198 196 1
198 203 1
198 231 1
198 270 1
198 280 1
198 284 1
198 289 1
198 290 1
198 291 1
198 292 1
199 19 1
199 293 1
200 226 1
200 254 1
201 129 1
201 294 1
202 295 1
202 296 1
203 115 1
203 165 1
204 80 1
204 287 1
205 73 1
205 74 1
205 248 1
205 297 1
206 298 1
206 299 1
207 137 1
207 281 1
208 62 1
208 147 1
208 249 1
209 249 1
209 256 1
210 14 1
210 280 1
211 62 1
211 300 1
212 248 1
212 301 1
213 302 1
213 303 1
214 303 1
214 304 1
215 115 1
215 121 1
215 145 1
215 166 1
215 233 1
215 252 1
216 115 1
216 136 1
217 22 1
217 92 1
218 264 1
218 266 1
219 58 1
219 175 1
219 212 1
219 233 1
219 252 1
219 288 1
220 48 1
220 58 1
220 175 1
220 212 1
220 233 1
220 252 1
220 288 1
220 305 1
221 12 1
221 293 1
222 62 1
222 306 1
223 2 1
223 281 1
224 209 1
224 235 1
224 236 1
224 238 1
224 243 1
224 244 1
225 97 1
225 102 1
226 15 1
226 175 1
227 0 1
227 1 1
227 17 1
227 18 1
227 73 1
227 74 1
227 85 1
227 120 1
227 177 1
227 215 1
227 218 1
227 220 1
227 221 1
227 222 1
227 223 1
227 224 1
227 225 1
227 226 1
227 228 1
227 248 1
227 307 1
227 308 1
227 309 1
227 310 1
227 311 1
227 312 1
227 313 1
227 314 1
227 315 1
227 316 1
227 317 1
228 245 1
228 318 1
229 35 1
229 62 1
230 236 1
230 319 1
231 233 1
231 235 1
231 243 1
232 18 1
232 133 1
232 167 1
232 201 1
233 71 1
233 217 1
234 320 1
234 321 1
235 209 1
235 233 1
235 235 1
235 243 1
236 62 1
236 254 1
237 45 1
237 322 1
238 177 1
238 220 1
239 215 1
239 295 1
240 97 1
240 102 1
240 300 1
240 323 1
241 42 1
241 105 1
241 147 1
241 212 1
241 249 1
242 11 1
242 324 1
243 10 1
243 20 1
243 21 1
243 306 1
243 325 1
243 326 1
243 327 1
244 21 1
244 230 1
245 328 1
245 329 1
246 5 1
246 215 1
247 209 1
247 236 1
248 18 1
248 62 1
249 17 1
249 73 1
249 74 1
249 248 1
249 297 1
249 330 1
249 331 1
250 290 1
251 141 1
251 332 1
252 69 1
252 306 1
253 46 1
253 139 1
254 114 1
254 333 1
255 334 1
255 335 1
256 115 1
256 116 1
256 135 1
256 136 1
256 165 1
256 169 1
256 251 1
256 336 1
256 337 1
256 338 1
256 339 1
257 134 1
257 340 1
258 251 1
258 336 1
259 57 1
259 58 1
260 74 1
260 215 1
260 222 1
260 309 1
260 311 1
260 316 1
260 341 1
261 122 1
261 130 1
261 149 1
261 157 1
261 178 1
261 179 1
261 191 1
261 207 1
261 214 1
261 231 1
261 262 1
261 277 1
261 278 1
261 284 1
261 342 1
261 343 1
261 344 1
261 345 1
261 346 1
261 347 1
261 348 1
261 349 1
261 350 1
261 351 1
261 352 1
262 185 1
262 353 1
262 354 1
263 13 1
263 90 1
264 233 1
264 288 1
265 142 1
265 355 1
266 356 1
266 357 1
267 47 1
267 339 1
268 194 1
268 195 1
269 63 1
269 137 1
270 43 1
270 358 1
271 359 1
271 360 1
272 86 1
272 128 1
273 5 1
273 64 1
274 160 1
274 187 1
275 114 1
275 361 1
276 103 1
276 232 1
277 236 1
277 244 1
278 192 1
279 160 1
279 190 1
280 69 1
280 212 1
281 114 1
281 129 1
282 243 1
282 271 1
283 184 1
283 190 1
284 44 1
284 293 1
284 362 1
285 62 1
285 310 1
286 48 1
286 58 1
286 105 1
286 115 1
286 121 1
286 145 1
286 175 1
286 212 1
286 233 1
286 252 1
286 288 1
286 305 1
287 88 1
287 303 1
288 62 1
288 153 1
289 106 1
289 161 1
289 211 1
289 236 1
289 249 1
289 256 1
289 280 1
289 283 1
289 363 1
289 364 1
289 365 1
290 113 1
290 114 1
290 263 1
290 318 1
290 361 1
291 87 1
291 145 1
292 145 1
292 252 1
293 114 1
293 263 1
294 28 1
294 39 1
295 105 1
295 252 1
296 153 1
296 366 1
297 28 1
297 114 1
297 165 1
297 169 1
297 367 1
298 37 1
299 106 1
299 187 1
299 329 1
300 220 1
300 223 1
301 52 1
302 52 1
302 368 1
303 88 1
303 89 1
303 96 1
303 252 1
303 302 1
303 304 1
303 369 1
304 116 1
304 169 1
305 184 1
305 298 1
306 176 1
306 178 1
307 264 1
307 265 1
308 236 1
308 363 1
309 48 1
309 58 1
309 145 1
309 175 1
309 233 1
309 252 1
309 288 1
309 305 1
310 40 1
310 370 1
311 236 1
311 238 1
312 136 1
312 170 1
313 353 1
313 371 1
314 41 1
314 86 1
314 205 1
315 372 1
315 373 1
316 162 1
316 288 1
317 113 1
317 160 1
318 180 1
318 343 1
319 54 1
319 55 1
320 55 1
320 58 1
321 160 1
321 263 1
322 44 1
322 374 1
323 58 1
323 208 1
324 62 1
324 340 1
325 14 1
325 290 1
326 123 1
326 172 1
327 80 1
327 375 1
328 376 1
328 377 1
329 94 1
329 201 1
330 58 1
330 162 1
331 60 1
331 61 1
331 103 1
331 104 1
331 150 1
331 157 1
331 181 1
331 250 1
331 283 1
331 295 1
331 296 1
331 320 1
331 321 1
331 368 1
331 376 1
331 377 1
331 378 1
331 379 1
331 380 1
331 381 1
331 382 1
331 383 1
331 384 1
331 385 1
331 386 1
331 387 1
331 388 1
331 389 1
331 390 1
331 391 1
331 392 1
331 393 1
331 394 1
331 395 1
331 396 1
331 397 1
331 398 1
332 191 1
332 351 1
333 35 1
333 40 1
334 30 1
334 37 1
335 52 1
335 133 1
335 167 1
335 179 1
335 206 1
335 232 1
335 284 1
335 291 1
335 307 1
335 399 1
335 400 1
335 401 1
335 402 1
335 403 1
336 21 1
336 68 1
337 166 1
337 404 1
338 191 1
339 106 1
339 405 1
340 47 1
340 113 1
341 43 1
341 358 1
341 406 1
341 407 1
342 103 1
342 321 1
342 377 1
342 378 1
343 157 1
343 395 1
344 4 1
344 63 1
345 4 1
345 63 1
345 286 1
346 183 1
346 282 1
347 4 1
347 286 1
348 61 1
348 213 1
348 320 1
349 61 1
349 380 1
350 2 1
350 195 1
351 114 1
351 256 1
351 365 1
352 2 1
352 305 1
353 174 1
353 286 1
354 183 1
354 303 1
355 408 1
356 103 1
356 377 1
357 164 1
357 216 1
358 409 1
359 63 1
359 305 1
360 2 1
361 329 1
361 410 1
362 256 1
362 355 1
362 365 1
363 135 1
364 63 1
365 132 1
365 411 1
366 132 1
367 114 1
367 340 1
368 2 1
368 4 1
368 412 1
369 3 1
369 63 1
370 57 1
370 137 1
371 2 1
371 3 1
371 4 1
371 412 1
372 135 1
372 336 1
373 172 1
373 413 1
374 193 1
375 61 1
375 377 1
376 296 1
377 63 1
377 174 1
378 96 1
379 414 1
379 415 1
380 306 1
381 258 1
381 329 1
382 19 1
382 267 1
383 5 1
384 21 1
384 327 1
385 173 1
385 327 1
385 416 1
386 48 1
386 50 1
387 48 1
387 75 1
388 73 1
388 74 1
388 331 1
389 263 1
389 417 1
390 49 1
390 50 1
390 71 1
390 84 1
390 87 1
391 40 1
391 75 1
391 76 1
391 253 1
392 62 1
392 418 1
393 184 1
393 418 1
394 299 1
394 418 1
395 9 1
395 19 1
396 214 1
396 345 1
396 351 1
397 290 1
397 419 1
398 29 1
398 420 1
399 9 1
399 421 1
400 366 1
401 87 1
401 422 1
402 41 1
402 87 1
402 145 1
402 154 1
403 41 1
403 50 1
403 87 1
403 145 1
403 422 1
404 186 1
404 254 1
405 105 1
405 249 1
406 417 1
406 423 1
407 16 1
407 424 1
408 13 1
408 301 1
409 25 1
409 26 1
409 38 1
409 40 1
410 425 1
410 426 1
411 17 1
411 215 1
412 115 1
412 427 1
413 23 1
413 29 1
414 26 1
414 40 1
415 86 1
415 189 1
416 187 1
416 329 1
417 172 1
417 231 1
418 87 1
418 154 1
419 428 1
419 429 1
420 184 1
420 299 1
421 249 1
421 430 1
422 83 1
422 121 1
422 212 1
422 282 1
422 424 1
423 49 1
423 50 1
423 70 1
423 71 1
423 83 1
423 84 1
423 162 1
423 217 1
423 431 1
423 432 1
423 433 1
424 23 1
424 27 1
424 28 1
424 29 1
424 30 1
424 31 1
424 33 1
424 35 1
424 36 1
424 39 1
425 13 1
425 36 1
426 215 1
426 434 1
427 132 1
427 285 1
428 157 1
428 179 1
429 115 1
429 338 1
430 147 1
430 435 1
431 23 1
431 39 1
432 15 1
432 45 1
432 424 1
433 115 1
433 116 1
433 123 1
433 135 1
433 136 1
433 165 1
433 169 1
433 251 1
433 336 1
433 337 1
433 338 1
433 339 1
433 436 1
433 437 1
433 438 1
433 439 1
434 178 1
434 275 1
434 413 1
434 440 1
435 104 1
435 394 1
436 414 1
437 360 1
437 441 1
438 20 1
438 86 1
439 17 1
439 85 1
440 23 1
440 30 1
441 41 1
441 85 1
442 417 1
442 442 1
443 23 1
443 115 1
444 417 1
444 443 1
445 417 1
445 444 1
446 17 1
446 312 1
447 212 1
447 282 1
448 145 1
448 212 1
449 23 1
449 27 1
450 35 1
450 438 1
451 23 1
451 434 1
452 249 1
452 255 1
453 129 1
453 139 1
453 445 1
454 113 1
454 114 1
454 417 1
455 139 1
455 140 1
455 446 1
455 447 1
455 448 1
456 169 1
456 438 1
457 139 1
457 342 1
458 41 1
458 42 1
458 86 1
458 87 1
459 104 1
459 321 1
460 414 1
460 449 1
461 55 1
461 56 1
461 57 1
462 194 1
463 55 1
463 57 1
464 434 1
464 450 1
465 29 1
465 438 1
466 116 1
466 338 1
467 150 1
467 250 1
468 160 1
468 405 1
469 154 1
469 363 1
470 1 1
470 17 1
470 18 1
470 74 1
470 177 1
470 215 1
470 218 1
470 219 1
470 221 1
470 222 1
470 223 1
470 224 1
470 225 1
470 226 1
470 227 1
470 228 1
471 84 1
471 162 1
471 217 1
471 233 1
471 288 1
472 451 1
472 452 1
473 50 1
473 87 1
473 422 1
474 160 1
474 284 1
475 135 1
475 437 1
476 86 1
476 453 1
477 357 1
477 454 1
478 210 1
479 115 1
479 169 1
479 170 1
479 338 1
480 142 1
480 248 1
481 73 1
482 437 1
482 455 1
483 456 1
484 49 1
484 50 1
484 71 1
484 82 1
484 84 1
484 121 1
485 65 1
485 457 1
486 73 1
486 215 1
487 21 1
487 212 1
488 129 1
488 458 1
489 46 1
489 139 1
489 164 1
490 116 1
490 336 1
491 62 1
491 283 1
492 147 1
492 152 1
493 21 1
493 74 1
494 107 1
494 113 1
494 114 1
494 417 1
495 62 1
495 333 1
496 259 1
496 260 1
497 223 1
497 459 1
498 11 1
498 406 1
499 40 1
499 48 1
500 238 1
500 244 1
501 75 1
501 253 1
502 74 1
502 260 1
503 62 1
503 417 1
504 113 1
504 417 1
505 139 1
505 429 1
506 365 1
506 434 1
506 460 1
507 68 1
507 80 1
508 172 1
508 275 1
509 45 1
509 461 1
510 283 1
510 308 1
511 462 1
511 463 1
512 216 1
513 41 1
513 207 1
514 45 1
514 46 1
514 140 1
514 272 1
514 448 1
515 62 1
515 441 1
516 295 1
516 390 1
517 123 1
517 338 1
518 268 1
518 459 1
519 280 1
519 464 1
520 155 1
520 465 1
521 404 1
521 422 1
522 421 1
522 466 1
523 142 1
523 187 1
524 18 1
524 160 1
525 61 1
525 295 1
526 152 1
526 467 1
527 58 1
527 305 1
528 26 1
528 38 1
528 40 1
529 180 1
529 351 1
530 148 1
530 468 1
531 19 1
531 265 1
532 17 1
532 314 1
533 375 1
533 455 1
534 91 1
534 469 1
535 170 1
535 470 1
536 2 1
536 102 1
537 60 1
537 61 1
537 103 1
537 104 1
537 150 1
537 181 1
537 250 1
537 295 1
537 296 1
537 320 1
537 321 1
537 368 1
537 376 1
537 377 1
537 378 1
537 379 1
537 381 1
537 385 1
537 388 1
537 390 1
537 392 1
537 393 1
537 394 1
537 395 1
537 397 1
538 52 1
538 232 1
539 471 1
539 472 1
540 255 1
540 471 1
541 105 1
541 434 1
541 473 1
542 91 1
542 474 1
543 176 1
543 292 1
544 62 1
544 79 1
545 62 1
545 258 1
546 166 1
546 424 1
547 66 1
547 90 1
547 91 1
547 108 1
547 110 1
547 111 1
547 112 1
547 143 1
547 258 1
547 328 1
547 329 1
547 356 1
547 357 1
547 375 1
547 469 1
547 474 1
547 475 1
547 476 1
547 477 1
547 478 1
548 176 1
548 177 1
548 320 1
548 344 1
548 381 1
548 479 1
549 282 1
549 480 1
550 91 1
550 375 1
551 265 1
551 267 1
552 320 1
552 381 1
553 44 1
553 106 1
554 106 1
554 190 1
555 164 1
555 388 1
556 86 1
556 106 1
557 55 1
557 481 1
558 46 1
558 164 1
559 116 1
559 136 1
560 189 1
560 454 1
561 27 1
561 28 1
561 30 1
561 114 1
561 116 1
561 133 1
561 135 1
561 136 1
561 165 1
561 169 1
561 336 1
561 337 1
561 361 1
561 367 1
562 139 1
563 340 1
563 482 1
564 42 1
564 106 1
565 178 1
565 351 1
566 214 1
566 345 1
567 115 1
567 169 1
567 212 1
567 249 1
567 256 1
568 66 1
568 328 1
568 329 1
569 169 1
569 249 1
570 54 1
570 55 1
570 56 1
571 58 1
571 481 1
572 377 1
572 483 1
573 12 1
573 265 1
574 58 1
574 366 1
575 107 1
575 137 1
576 291 1
577 214 1
578 211 1
578 481 1
579 208 1
579 481 1
580 82 1
580 121 1
580 283 1
581 1 1
581 316 1
582 2 1
582 194 1
583 295 1
583 393 1
584 62 1
584 152 1
585 295 1
585 296 1
585 387 1
586 62 1
586 258 1
586 474 1
587 380 1
588 107 1
588 417 1
589 176 1
589 177 1
589 178 1
589 344 1
590 105 1
590 434 1
591 59 1
591 408 1
592 93 1
592 172 1
593 295 1
593 387 1
594 167 1
594 280 1
595 107 1
595 115 1
596 62 1
596 314 1
597 377 1
598 150 1
598 393 1
599 290 1
599 484 1
600 100 1
600 429 1
601 164 1
601 429 1
602 192 1
602 194 1
603 10 1
603 13 1
604 140 1
604 429 1
604 447 1
604 448 1
605 13 1
605 446 1
606 13 1
606 35 1
607 63 1
607 363 1
607 371 1
608 13 1
608 25 1
609 44 1
609 407 1
610 13 1
610 303 1
611 13 1
611 95 1
612 13 1
612 129 1
613 340 1
614 170 1
614 485 1
615 260 1
615 400 1
616 149 1
617 215 1
617 309 1
618 222 1
618 309 1
619 296 1
619 393 1
620 3 1
621 62 1
621 258 1
621 329 1
621 474 1
622 318 1
622 486 1
623 85 1
623 314 1
624 487 1
624 488 1
625 41 1
625 42 1
625 51 1
625 85 1
625 87 1
625 94 1
625 95 1
626 489 1
627 20 1
627 230 1
628 151 1
628 417 1
629 121 1
629 145 1
630 17 1
630 310 1
631 75 1
631 372 1
632 75 1
632 76 1
633 82 1
633 105 1
634 20 1
634 259 1
635 40 1
635 448 1
636 15 1
636 335 1
637 215 1
638 66 1
638 90 1
638 108 1
638 143 1
638 328 1
638 329 1
638 356 1
638 357 1
638 375 1
638 478 1
639 36 1
639 129 1
640 311 1
640 459 1
641 47 1
641 443 1
642 19 1
642 161 1
643 23 1
643 62 1
644 155 1
644 285 1
645 3 1
645 63 1
645 174 1
646 95 1
646 201 1
647 62 1
647 282 1
648 62 1
648 249 1
648 355 1
649 74 1
649 218 1
650 121 1
650 212 1
651 62 1
651 81 1
651 107 1
652 99 1
652 107 1
653 84 1
653 162 1
653 288 1
654 215 1
654 311 1
655 129 1
655 365 1
655 490 1
656 167 1
656 168 1
656 491 1
657 41 1
657 51 1
657 94 1
657 95 1
657 128 1
657 167 1
657 196 1
657 197 1
657 199 1
657 200 1
657 203 1
657 204 1
657 206 1
657 207 1
658 199 1
658 201 1
659 46 1
659 139 1
659 164 1
659 429 1
660 365 1
660 434 1
661 10 1
661 340 1
662 46 1
662 429 1
663 63 1
663 363 1
664 162 1
664 492 1
665 64 1
665 91 1
666 62 1
666 81 1
667 132 1
667 271 1
668 139 1
668 428 1
668 429 1
668 446 1
668 447 1
669 157 1
669 346 1
670 294 1
670 346 1
671 275 1
671 440 1
671 450 1
671 458 1
672 121 1
672 186 1
673 103 1
673 321 1
674 10 1
674 260 1
675 294 1
675 493 1
676 83 1
676 494 1
677 440 1
677 450 1
678 312 1
678 377 1
679 23 1
679 33 1
680 106 1
680 490 1
681 64 1
681 141 1
682 158 1
682 159 1
682 210 1
683 74 1
683 223 1
683 272 1
683 309 1
684 136 1
684 165 1
685 257 1
685 278 1
686 251 1
687 107 1
687 161 1
688 129 1
688 168 1
689 86 1
689 295 1
690 20 1
690 21 1
690 230 1
690 495 1
691 20 1
691 495 1
692 157 1
692 379 1
693 183 1
693 198 1
694 16 1
694 282 1
694 283 1
695 83 1
695 496 1
696 157 1
696 396 1
697 78 1
697 497 1
698 28 1
698 36 1
699 4 1
699 107 1
700 62 1
700 68 1
701 295 1
701 389 1
702 232 1
703 264 1
703 265 1
703 266 1
703 267 1
703 498 1
704 285 1
704 305 1
705 198 1
705 387 1
706 86 1
707 104 1
707 181 1
707 250 1
707 377 1
707 394 1
708 43 1
708 44 1
708 358 1
708 406 1
708 407 1
708 499 1
708 500 1
708 501 1
708 502 1
708 503 1
708 504 1
708 505 1
708 506 1
709 107 1
709 254 1
710 7 1
710 44 1
711 62 1
711 226 1
712 23 1
712 460 1
713 131 1
713 411 1
714 113 1
714 245 1
715 62 1
715 107 1
715 283 1
716 15 1
716 45 1
716 46 1
716 216 1
716 272 1
716 429 1
717 206 1
717 346 1
718 23 1
718 30 1
718 62 1
719 41 1
719 62 1
719 128 1
720 243 1
720 507 1
721 508 1
721 509 1
722 89 1
722 469 1
723 71 1
723 84 1
724 121 1
724 282 1
724 424 1
725 89 1
725 96 1
726 309 1
727 113 1
727 151 1
728 7 1
728 141 1
729 267 1
729 498 1
730 353 1
730 354 1
731 86 1
731 510 1
732 62 1
732 128 1
733 23 1
733 31 1
734 54 1
734 281 1
735 191 1
735 511 1
736 174 1
737 97 1
737 300 1
738 19 1
738 362 1
739 248 1
739 259 1
739 260 1
739 297 1
740 24 1
740 35 1
741 107 1
741 174 1
742 155 1
742 512 1
743 222 1
743 513 1
744 113 1
744 114 1
744 245 1
744 263 1
744 318 1
744 361 1
744 417 1
744 423 1
744 444 1
745 4 1
745 63 1
745 174 1
746 514 1
747 362 1
747 498 1
748 5 1
748 117 1
749 28 1
749 35 1
750 211 1
750 285 1
750 305 1
751 114 1
751 129 1
751 183 1
752 12 1
753 394 1
753 486 1
754 23 1
754 28 1
755 19 1
755 128 1
755 129 1
755 161 1
755 365 1
755 434 1
756 164 1
756 174 1
757 129 1
757 365 1
758 129 1
758 249 1
759 168 1
759 515 1
760 516 1
760 517 1
761 91 1
761 514 1
762 213 1
762 360 1
763 46 1
763 269 1
764 321 1
764 394 1
765 84 1
766 42 1
766 74 1
767 180 1
767 345 1
768 173 1
768 518 1
769 162 1
769 233 1
769 288 1
770 41 1
770 62 1
771 51 1
771 280 1
772 141 1
772 430 1
773 519 1
774 160 1
774 300 1
775 160 1
775 362 1
776 59 1
776 137 1
776 520 1
777 208 1
777 211 1
778 140 1
778 269 1
779 96 1
779 211 1
780 340 1
780 521 1
781 134 1
781 521 1
782 55 1
782 211 1
783 114 1
783 169 1
784 4 1
784 194 1
785 58 1
785 252 1
785 404 1
786 522 1
786 523 1
787 72 1
787 524 1
788 103 1
788 104 1
788 150 1
788 250 1
788 368 1
788 377 1
788 378 1
789 368 1
789 377 1
790 40 1
790 438 1
791 275 1
791 413 1
791 440 1
792 377 1
792 378 1
793 2 1
793 4 1
793 194 1
794 87 1
794 484 1
795 168 1
795 440 1
796 55 1
796 59 1
797 215 1
797 222 1
798 2 1
798 3 1
798 4 1
798 55 1
798 194 1
798 195 1
799 43 1
799 406 1
799 499 1
799 501 1
799 502 1
799 525 1
800 92 1
800 520 1
801 6 1
801 64 1
801 157 1
802 44 1
803 103 1
803 526 1
804 76 1
804 245 1
804 263 1
804 423 1
804 444 1
804 485 1
805 115 1
806 211 1
806 371 1
807 183 1
807 365 1
808 43 1
808 44 1
808 365 1
808 500 1
809 48 1
809 318 1
809 527 1
810 256 1
810 283 1
810 365 1
811 36 1
811 37 1
812 128 1
812 205 1
813 114 1
813 527 1
814 106 1
814 129 1
814 183 1
815 150 1
815 377 1
816 6 1
816 157 1
817 2 1
817 4 1
817 194 1
817 195 1
818 258 1
819 103 1
819 104 1
819 150 1
819 368 1
819 377 1
820 30 1
820 62 1
821 42 1
821 87 1
822 107 1
822 300 1
823 256 1
823 450 1
824 64 1
824 489 1
824 528 1
825 21 1
825 326 1
826 21 1
826 520 1
827 41 1
827 95 1
827 201 1
828 105 1
828 145 1
828 147 1
828 393 1
828 434 1
828 493 1
829 249 1
829 363 1
830 42 1
830 87 1
830 145 1
830 212 1
830 252 1
830 427 1
831 89 1
831 96 1
831 302 1
832 269 1
832 288 1
833 106 1
833 183 1
834 141 1
834 421 1
834 466 1
834 496 1
834 498 1
834 529 1
835 170 1
835 438 1
836 41 1
836 482 1
837 151 1
837 438 1
838 49 1
838 50 1
838 71 1
838 84 1
838 121 1
839 246 1
839 247 1
839 530 1
840 48 1
840 527 1
841 329 1
841 356 1
842 329 1
842 474 1
843 64 1
843 506 1
844 113 1
844 442 1
845 92 1
845 100 1
846 356 1
847 340 1
847 531 1
848 175 1
848 252 1
848 288 1
848 305 1
849 82 1
849 121 1
850 141 1
850 466 1
851 91 1
851 108 1
851 477 1
852 175 1
852 532 1
853 113 1
853 333 1
854 2 1
854 48 1
854 58 1
854 132 1
854 175 1
