29981 2778
902 419 1
903 419 1
904 420 1
905 421 1
906 419 1
907 419 1
908 263 1
909 263 1
910 263 1
911 263 1
912 422 1
913 422 1
914 422 1
915 288 1
916 288 1
917 288 1
918 86 1
918 288 1
919 86 1
919 288 1
920 87 1
921 423 1
922 423 1
923 424 1
924 50 1
925 50 1
926 425 1
927 425 1
928 425 1
929 425 1
930 85 1
930 86 1
931 426 1
932 426 1
933 427 1
934 427 1
935 87 1
936 87 1
937 428 1
938 428 1
939 428 1
940 333 1
941 429 1
942 429 1
943 193 1
944 430 1
945 430 1
946 430 1
947 430 1
948 430 1
949 430 1
950 431 1
951 432 1
952 432 1
953 433 1
954 433 1
955 434 1
956 435 1
957 435 1
958 436 1
959 437 1
960 437 1
961 423 1
962 432 1
963 438 1
964 439 1
965 440 1
966 440 1
967 439 1
968 441 1
969 164 1
970 164 1
971 263 1
972 442 1
973 443 1
974 443 1
975 443 1
976 444 1
977 445 1
978 445 1
979 263 1
980 439 1
981 446 1
982 446 1
983 446 1
984 86 1
984 446 1
985 86 1
985 446 1
986 86 1
986 446 1
987 447 1
988 258 1
988 439 1
989 260 1
989 443 1
990 164 1
991 394 1
992 394 1
993 394 1
994 173 1
995 448 1
996 449 1
997 391 1
998 232 1
999 232 1
1000 450 1
1001 450 1
1002 294 1
1002 295 1
1003 334 1
1004 362 1
1005 362 1
1006 451 1
1007 447 1
1008 447 1
1009 452 1
1010 453 1
1011 207 1
1012 274 1
1013 440 1
1014 440 1
1015 440 1
1016 454 1
1017 455 1
1018 258 1
1018 439 1
1019 393 1
1020 393 1
1021 456 1
1022 456 1
1023 449 1
1024 457 1
1025 232 1
1026 232 1
1027 232 1
1028 232 1
1029 232 1
1030 232 1
1031 232 1
1032 440 1
1033 440 1
1034 362 1
1035 362 1
1036 362 1
1037 458 1
1038 458 1
1039 458 1
1040 458 1
1041 394 1
1042 440 1
1043 459 1
1044 440 1
1045 440 1
1046 460 1
1047 274 1
1048 274 1
1049 207 1
1050 207 1
1051 258 1
1051 439 1
1052 461 1
1053 393 1
1054 393 1
1055 393 1
1056 449 1
1057 457 1
1058 232 1
1059 232 1
1060 232 1
1061 232 1
1062 232 1
1063 232 1
1064 232 1
1065 362 1
1066 362 1
1067 362 1
1068 458 1
1069 394 1
1070 394 1
1071 394 1
1072 394 1
1073 459 1
1074 440 1
1075 440 1
1076 274 1
1077 207 1
1078 207 1
1079 258 1
1079 439 1
1080 258 1
1080 439 1
1081 393 1
1082 393 1
1083 393 1
1084 462 1
1085 462 1
1086 462 1
1087 462 1
1088 462 1
1089 462 1
1090 462 1
1091 462 1
1092 462 1
1093 463 1
1094 463 1
1095 463 1
1096 464 1
1097 464 1
1098 465 1
1099 466 1
1100 467 1
1101 468 1
1101 469 1
1102 470 1
1103 471 1
1104 472 1
1105 473 1
1106 474 1
1107 474 1
1108 475 1
1109 295 1
1110 476 1
1111 474 1
1112 477 1
1113 478 1
1114 308 1
1114 479 1
1115 479 1
1116 479 1
1117 479 1
1118 480 1
1119 481 1
1119 482 1
1120 481 1
1120 482 1
1121 481 1
1121 482 1
1122 231 1
1122 482 1
1122 483 1
1123 484 1
1123 485 1
1124 484 1
1124 485 1
1125 484 1
1125 485 1
1126 481 1
1127 220 1
1127 221 1
1128 486 1
1129 24 1
1130 487 1
1131 232 1
1131 267 1
1131 488 1
1132 218 1
1133 489 1
1134 489 1
1135 490 1
1136 232 1
1136 489 1
1137 232 1
1137 489 1
1138 232 1
1138 489 1
1139 491 1
1140 491 1
1141 492 1
1142 492 1
1143 493 1
1144 212 1
1144 354 1
1144 494 1
1144 495 1
1144 496 1
1144 497 1
1145 484 1
1145 485 1
1146 484 1
1146 485 1
1147 485 1
1148 484 1
1148 485 1
1149 465 1
1150 212 1
1150 354 1
1150 494 1
1150 495 1
1150 496 1
1150 497 1
1151 498 1
1152 466 1
1153 271 1
1153 475 1
1154 474 1
1155 170 1
1155 491 1
1156 232 1
1156 491 1
1157 499 1
1158 500 1
1159 500 1
1160 500 1
1161 501 1
1162 501 1
1163 501 1
1164 501 1
1165 501 1
1166 260 1
1167 260 1
1168 502 1
1169 503 1
1170 504 1
1171 258 1
1171 260 1
1171 261 1
1172 258 1
1172 260 1
1172 261 1
1173 258 1
1173 260 1
1173 261 1
1174 258 1
1174 260 1
1174 261 1
1175 258 1
1175 260 1
1175 261 1
1176 258 1
1176 260 1
1176 505 1
1177 311 1
1178 261 1
1179 258 1
1179 307 1
1179 308 1
1180 308 1
1181 506 1
1182 506 1
1183 506 1
1184 507 1
1185 196 1
1186 196 1
1187 196 1
1188 500 1
1189 508 1
1190 508 1
1191 509 1
1192 508 1
1193 508 1
1194 508 1
1195 506 1
1196 510 1
1197 509 1
1198 501 1
1199 501 1
1200 455 1
1200 501 1
1200 511 1
1201 455 1
1201 501 1
1201 511 1
1202 455 1
1202 501 1
1202 511 1
1203 512 1
1204 455 1
1204 501 1
1204 511 1
1205 501 1
1206 506 1
1207 506 1
1208 258 1
1208 260 1
1208 261 1
1209 506 1
1210 260 1
1211 258 1
1211 307 1
1211 308 1
1212 258 1
1212 308 1
1212 469 1
1213 258 1
1213 307 1
1213 308 1
1214 258 1
1214 308 1
1214 310 1
1215 506 1
1216 258 1
1216 260 1
1216 261 1
1217 258 1
1217 260 1
1217 261 1
1218 307 1
1218 308 1
1219 308 1
1219 310 1
1220 506 1
1221 258 1
1221 307 1
1222 258 1
1222 307 1
1222 308 1
1222 309 1
1223 306 1
1223 308 1
1224 307 1
1224 312 1
1225 258 1
1225 261 1
1226 258 1
1226 308 1
1226 310 1
1227 258 1
1227 307 1
1227 308 1
1228 258 1
1228 308 1
1228 310 1
1229 258 1
1229 308 1
1229 310 1
1230 258 1
1230 307 1
1230 308 1
1230 312 1
1231 258 1
1231 307 1
1231 308 1
1232 258 1
1232 308 1
1232 310 1
1233 258 1
1233 261 1
1234 500 1
1235 500 1
1236 500 1
1237 500 1
1238 258 1
1238 307 1
1238 308 1
1238 312 1
1239 513 1
1240 513 1
1241 513 1
1242 513 1
1243 513 1
1244 513 1
1245 514 1
1246 515 1
1247 515 1
1247 516 1
1248 515 1
1249 515 1
1250 515 1
1251 517 1
1252 518 1
1253 518 1
1254 518 1
1255 518 1
1256 276 1
1257 276 1
1258 276 1
1259 151 1
1260 519 1
1261 519 1
1262 519 1
1263 520 1
1264 521 1
1265 521 1
1266 522 1
1267 523 1
1268 523 1
1269 524 1
1270 525 1
1271 156 1
1272 156 1
1273 526 1
1274 524 1
1275 527 1
1276 528 1
1277 525 1
1278 528 1
1279 515 1
1280 529 1
1281 530 1
1282 531 1
1283 530 1
1284 530 1
1285 532 1
1286 532 1
1287 518 1
1288 515 1
1289 533 1
1290 534 1
1291 534 1
1292 534 1
1293 534 1
1294 533 1
1295 535 1
1296 535 1
1297 535 1
1298 535 1
1299 536 1
1300 537 1
1301 537 1
1302 536 1
1303 536 1
1304 536 1
1305 538 1
1306 538 1
1307 538 1
1308 534 1
1309 528 1
1310 539 1
1311 539 1
1312 539 1
1313 538 1
1314 540 1
1315 540 1
1316 522 1
1317 459 1
1318 156 1
1319 540 1
1320 540 1
1321 540 1
1322 540 1
1323 540 1
1324 540 1
1325 541 1
1326 541 1
1327 523 1
1328 523 1
1329 542 1
1330 542 1
1331 543 1
1332 544 1
1333 544 1
1334 545 1
1335 546 1
1336 402 1
1337 546 1
1338 547 1
1339 547 1
1340 121 1
1341 546 1
1342 526 1
1343 548 1
1344 549 1
1345 546 1
1346 545 1
1347 276 1
1348 402 1
1349 402 1
1350 408 1
1351 408 1
1352 408 1
1353 408 1
1353 550 1
1354 408 1
1354 550 1
1355 408 1
1355 550 1
1356 408 1
1356 550 1
1357 408 1
1357 550 1
1358 408 1
1358 550 1
1359 408 1
1359 550 1
1360 408 1
1360 550 1
1361 256 1
1362 551 1
1363 551 1
1364 551 1
1365 551 1
1366 552 1
1367 551 1
1368 552 1
1369 552 1
1370 552 1
1371 408 1
1371 550 1
1372 408 1
1372 550 1
1373 408 1
1373 550 1
1374 537 1
1375 537 1
1376 537 1
1377 537 1
1378 537 1
1379 543 1
1380 543 1
1381 543 1
1382 543 1
1383 543 1
1384 543 1
1385 543 1
1386 543 1
1387 543 1
1388 553 1
1389 553 1
1390 554 1
1391 554 1
1392 14 1
1393 14 1
1394 14 1
1395 537 1
1396 537 1
1397 537 1
1398 537 1
1399 537 1
1400 537 1
1401 537 1
1402 537 1
1403 537 1
1404 543 1
1405 542 1
1406 542 1
1407 542 1
1408 542 1
1409 555 1
1410 555 1
1411 555 1
1412 554 1
1413 554 1
1414 556 1
1415 556 1
1416 538 1
1417 538 1
1418 538 1
1419 538 1
1420 557 1
1421 557 1
1422 558 1
1423 558 1
1424 559 1
1425 559 1
1426 559 1
1427 558 1
1428 560 1
1429 560 1
1430 561 1
1431 562 1
1432 550 1
1433 550 1
1434 550 1
1435 550 1
1436 86 1
1436 563 1
1437 86 1
1437 563 1
1438 86 1
1438 563 1
1439 564 1
1440 565 1
1441 566 1
1442 567 1
1443 568 1
1444 568 1
1445 568 1
1446 567 1
1447 569 1
1448 563 1
1449 563 1
1450 563 1
1451 563 1
1452 570 1
1453 567 1
1454 567 1
1455 567 1
1456 571 1
1457 571 1
1458 571 1
1459 571 1
1460 571 1
1461 571 1
1462 571 1
1463 571 1
1464 571 1
1465 567 1
1466 562 1
1467 564 1
1468 566 1
1469 572 1
1470 572 1
1471 573 1
1471 574 1
1472 248 1
1473 575 1
1474 575 1
1475 575 1
1476 576 1
1477 577 1
1478 578 1
1479 574 1
1480 579 1
1480 580 1
1481 581 1
1481 582 1
1482 581 1
1482 582 1
1483 581 1
1483 582 1
1484 98 1
1484 99 1
1485 354 1
1486 257 1
1486 258 1
1487 257 1
1487 258 1
1488 583 1
1489 257 1
1489 258 1
1490 354 1
1491 583 1
1492 583 1
1493 583 1
1494 583 1
1495 583 1
1496 581 1
1497 581 1
1498 581 1
1499 248 1
1500 248 1
1501 584 1
1502 584 1
1503 585 1
1504 585 1
1505 41 1
1506 41 1
1507 581 1
1508 581 1
1509 581 1
1510 354 1
1511 41 1
1512 303 1
1512 586 1
1513 303 1
1513 586 1
1514 303 1
1514 586 1
1515 303 1
1515 586 1
1516 82 1
1516 581 1
1517 82 1
1517 581 1
1518 574 1
1519 574 1
1520 82 1
1520 581 1
1521 82 1
1521 581 1
1522 587 1
1523 588 1
1524 589 1
1525 590 1
1526 573 1
1526 574 1
1527 578 1
1528 578 1
1529 587 1
1530 591 1
1531 592 1
1532 592 1
1533 592 1
1534 593 1
1535 587 1
1536 578 1
1537 587 1
1538 594 1
1539 594 1
1540 590 1
1541 585 1
1542 585 1
1543 590 1
1544 590 1
1545 590 1
1546 587 1
1547 587 1
1548 574 1
1549 573 1
1549 574 1
1550 587 1
1551 587 1
1552 587 1
1553 590 1
1554 587 1
1555 587 1
1556 248 1
1557 354 1
1558 584 1
1559 587 1
1560 584 1
1561 389 1
1562 389 1
1563 595 1
1564 595 1
1565 595 1
1566 595 1
1567 595 1
1568 595 1
1569 24 1
1570 389 1
1571 389 1
1572 389 1
1573 595 1
1574 595 1
1575 596 1
1576 597 1
1577 597 1
1578 595 1
1579 595 1
1580 595 1
1581 595 1
1582 595 1
1583 595 1
1584 595 1
1585 595 1
1586 347 1
1586 348 1
1586 349 1
1586 350 1
1586 351 1
1587 347 1
1587 348 1
1587 349 1
1587 350 1
1587 598 1
1588 347 1
1588 348 1
1588 349 1
1588 350 1
1588 351 1
1589 347 1
1589 348 1
1589 349 1
1589 350 1
1589 351 1
1590 248 1
1591 248 1
1592 599 1
1593 599 1
1594 506 1
1595 600 1
1596 600 1
1597 600 1
1598 600 1
1599 600 1
1600 248 1
1601 248 1
1602 248 1
1603 248 1
1604 424 1
1605 248 1
1606 86 1
1606 255 1
1607 86 1
1607 255 1
1608 601 1
1609 601 1
1610 601 1
1611 601 1
1612 602 1
1613 603 1
1614 407 1
1615 202 1
1616 202 1
1617 202 1
1618 202 1
1619 604 1
1620 604 1
1621 605 1
1622 407 1
1623 255 1
1624 255 1
1625 255 1
1626 408 1
1626 606 1
1627 202 1
1628 607 1
1629 607 1
1630 607 1
1631 408 1
1631 606 1
1632 608 1
1633 608 1
1634 608 1
1635 86 1
1635 255 1
1636 408 1
1636 606 1
1637 609 1
1638 609 1
1639 610 1
1640 603 1
1641 611 1
1642 612 1
1643 408 1
1643 606 1
1644 408 1
1644 606 1
1645 408 1
1645 606 1
1646 98 1
1646 99 1
1646 602 1
1647 98 1
1647 99 1
1647 602 1
1648 98 1
1648 99 1
1648 602 1
1649 613 1
1650 613 1
1651 613 1
1652 255 1
1653 607 1
1654 224 1
1654 483 1
1655 481 1
1656 608 1
1657 608 1
1658 608 1
1659 608 1
1660 608 1
1661 610 1
1662 612 1
1663 607 1
1664 607 1
1665 607 1
1666 407 1
1667 407 1
1668 614 1
1669 615 1
1670 615 1
1671 615 1
1672 86 1
1672 255 1
1673 86 1
1673 255 1
1674 220 1
1674 221 1
1675 299 1
1676 616 1
1677 616 1
1678 255 1
1678 408 1
1679 255 1
1679 408 1
1680 255 1
1680 408 1
1681 255 1
1681 408 1
1682 608 1
1683 489 1
1684 506 1
